Exported at 22/05/2024 15:40:37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy mokre 1x15 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
6.01,6,22/05/2024 13:12:44*,-1.701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,22/05/2024 13:12:44,-1.568,15.7,958771,583210,926440.82,30.52,1693.79,2505.19,562.27,69167.98,2337.19,0,0,0,0,863.15,177.63,283.19,66.39,17.58,19.76,147.32,61.6,112.32,42.77,59.76,27.38,264.07,55.17,4.47,0.55,24.28,1.32,10.87,2.72,0.01,0.18,3,1.54,3.75,4.17,4.62,4.94,36.57,26.33,16.42,7.76,4.11,5.09,155241.03,50.61,2808.77,4733.46,1062.38,147973.47,5000.04,0,0,0,0,1039.76,213.97,396.24,92.9,29.34,32.97,263,109.98,164.16,62.51,85.87,39.34,377.55,78.88,5.69,0.7,30.39,1.66,13.53,3.38,0.01,0.24,3.55,1.82,5.06,5.63,6.16,6.58,40.83,29.4,17.69,8.36,4.66,5.77
NCS DC60117 Siliceous Sand and Ore,6.2,22/05/2024 13:12:44,-1.559,15.7,959685,581877,926008.71,136.92,1667.33,3341.59,671.36,68414.49,2313.22,0,0,0,0,924.82,184.74,267.29,66.74,20.18,19.83,87.73,60.85,113.14,42.92,53.25,27.24,284.04,55.9,5.14,0.58,40.94,2.84,11.61,2.69,0,0,1.94,1.52,8.08,4.21,2.02,4.98,253.53,141.63,18.65,7.95,5.9,5.2,155626.7,227.05,2764.9,6313.81,1268.52,146361.51,4948.76,0,0,0,0,1114.04,222.54,373.99,93.39,33.67,33.08,156.62,108.63,165.37,62.73,76.52,39.14,406.1,79.92,6.55,0.73,51.25,3.56,14.45,3.35,0,0,2.3,1.8,10.92,5.69,2.7,6.65,283.07,158.13,20.09,8.56,6.7,5.9
NCS DC60117 Siliceous Sand and Ore,6.3,22/05/2024 13:12:44,-1.58,15.6,973619,587160,914378.01,314.39,1678.07,3391.52,678.51,79649.78,2674.67,0,0,0,0,1014.9,198.99,270.13,70.23,31.94,20.78,180.78,65.11,102.52,42.06,80.12,29.5,310.07,59.34,5.64,0.61,33.17,2.01,7.92,2.73,0,0,4.68,1.62,9.89,4.38,4.21,5.29,185.94,112.34,17.42,8.51,6.96,5.45,180329.2,521.35,2782.7,6408.15,1282.02,170397.55,5722.01,0,0,0,0,1222.56,239.7,377.97,98.27,53.3,34.67,322.72,116.24,149.84,61.47,115.12,42.39,443.31,84.84,7.18,0.78,41.52,2.51,9.86,3.39,0,0,5.53,1.92,13.37,5.92,5.61,7.05,207.61,125.42,18.76,9.17,7.9,6.19
NCS DC60117 Siliceous Sand and Ore,6.4,22/05/2024 13:12:44,-1.688,15.6,977453,588990,908507.1,160.65,1706.76,2920.58,620.4,86108.7,2882.44,0,0,0,0,1179.21,218.67,287.94,71.81,2.72,21.37,182.98,67.17,109.37,43.99,43.39,29.35,304.12,60.64,5.38,0.61,23.65,1.24,11.84,2.91,0,0,5.15,1.7,9.78,4.51,2.34,5.39,115.38,76.04,14.39,8.63,5.33,5.64,193035.62,266.41,2830.27,5518.32,1172.22,184215.34,6166.5,0,0,0,0,1420.49,263.41,402.88,100.48,4.53,35.66,326.65,119.91,159.85,64.3,62.35,42.18,434.82,86.7,6.84,0.78,29.6,1.55,14.74,3.63,0,0,6.09,2.01,13.21,6.1,3.12,7.19,128.82,84.9,15.5,9.29,6.05,6.4
NCS DC60117 Siliceous Sand and Ore,6.5,22/05/2024 13:12:44,-1.586,15.5,988199,592028,896321.23,250.81,1654.09,3430.23,686,97516.42,3249.46,0,0,0,0,1216.38,227,296.93,75.11,21.19,22.46,177.17,70.18,110.54,45.36,50.47,30.85,338.93,64.09,6.14,0.67,68.22,6.11,10.87,2.99,0,0,5.11,1.78,9.73,4.76,2.52,5.69,139.79,90.29,18.92,9.02,8.39,5.94,218783.78,415.91,2742.94,6481.29,1296.18,208620.28,6951.69,0,0,0,0,1465.26,273.44,415.46,105.1,35.36,37.48,316.28,125.29,161.56,66.3,72.52,44.33,484.59,91.63,7.81,0.85,85.39,7.65,13.53,3.73,0,0,6.05,2.11,13.14,6.44,3.36,7.58,156.08,100.81,20.38,9.71,9.52,6.73
NCS DC60117 Siliceous Sand and Ore,6.6,22/05/2024 13:12:44,-1.597,15.5,995089,592571,889298.77,151.72,1734.49,3836.58,746.92,104153,3463.31,0,0,0,0,1362.34,245.66,384.18,77.32,21.59,23.03,155.19,71.85,124.72,48.85,75.77,32.5,14.89,2.46,5.85,0.66,46.83,3.23,10.51,3.05,0,0,5.36,1.86,8.03,4.89,2.29,5.84,315.19,174.85,19.51,9.24,7.68,6.15,233603.98,251.6,2876.26,7249.08,1411.27,222818.15,7409.18,0,0,0,0,1641.09,295.92,537.55,108.19,36.02,38.42,277.04,128.26,182.29,71.39,108.87,46.69,21.29,3.52,7.45,0.84,58.62,4.04,13.08,3.8,0,0,6.34,2.2,10.84,6.6,3.06,7.79,351.91,195.23,21.01,9.96,8.71,6.97
NCS DC60117 Siliceous Sand and Ore,6.7,22/05/2024 13:12:44,-1.652,15.5,1000669,592770,887276.85,149.4,1698.56,4002.37,768.08,105921.04,3520.23,0,0,0,0,1397.36,250.45,315.23,78.21,13.23,23.38,170.55,72.66,131.74,50.39,55.78,32.2,82.18,12.34,5.95,0.67,37.48,2.28,12.91,3.16,0,0,5.11,1.88,11.13,4.95,3.16,5.89,385.95,203.62,16.12,9.23,6.47,6.15,237803.16,247.75,2816.68,7562.32,1451.26,226600.57,7530.95,0,0,0,0,1683.27,301.69,441.07,109.44,22.08,39.01,304.46,129.72,192.54,73.65,80.14,46.27,117.49,17.64,7.57,0.86,46.92,2.86,16.07,3.93,0,0,6.04,2.22,15.03,6.69,4.22,7.85,430.91,227.35,17.36,9.94,7.34,6.98
NCS DC60117 Siliceous Sand and Ore,6.8,22/05/2024 13:12:44,-1.643,15.5,997452,592060,891811.03,156.09,1766.56,3948.81,764.24,101200.17,3368.45,0,0,0,0,1442.43,254.85,357.26,77.08,31.57,22.89,183.87,71.43,108.17,45.45,83,32.38,363.48,66.13,6.14,0.67,30.15,1.68,10.76,3.02,0,0,6.32,1.84,10.79,4.89,2.52,5.81,218.23,130.93,20.99,9.23,8.23,6,227996.36,258.84,2929.44,7461.12,1444.01,216501.06,7206.24,0,0,0,0,1737.56,306.99,499.87,107.85,52.67,38.2,328.23,127.52,158.1,66.43,119.26,46.52,519.69,94.54,7.81,0.85,37.74,2.11,13.4,3.76,0,0,7.47,2.18,14.57,6.61,3.36,7.75,243.65,146.18,22.61,9.94,9.34,6.81
NCS DC60117 Siliceous Sand and Ore,6.9,22/05/2024 13:12:44,-1.632,15.5,984946,592517,903238.37,81.15,1812.62,3240.3,669.01,90545.11,3025.57,0,0,0,0,1403.28,245.99,350.02,73.56,24.77,21.9,192.33,68.74,104.42,43.61,85.75,31.13,334.68,62.78,5.56,0.63,49.36,3.61,12.22,2.89,0,0,5.78,1.75,14.87,4.75,1.18,5.57,288.12,160.92,13.58,8.74,9.15,5.71,203741.72,134.57,3005.82,6122.42,1264.07,193706.32,6472.71,0,0,0,0,1690.39,296.32,489.75,102.92,41.33,36.54,343.34,122.72,152.62,63.75,123.21,44.73,478.5,89.76,7.08,0.8,61.79,4.52,15.21,3.6,0,0,6.84,2.07,20.08,6.42,1.58,7.43,321.69,179.67,14.63,9.42,10.38,6.48
NCS DC60117 Siliceous Sand and Ore,7,22/05/2024 13:12:44,-1.626,15.6,976840,592078,914157.24,165.54,1686.55,2951.96,624.27,80547.16,2703.77,0,0,0,0,1108.46,208.57,287.5,70.08,26.01,20.89,169.29,65.28,102.41,42.16,51.06,28.84,313.18,59.67,4.89,0.58,33.15,2.01,9.62,2.77,0,0,3.88,1.65,10.88,4.47,2.31,5.25,37.54,27.79,12.61,8.41,5.31,5.4,181067.01,274.51,2796.76,5577.62,1179.54,172317.35,5784.27,0,0,0,0,1335.25,251.24,402.27,98.05,43.4,34.85,302.22,116.54,149.68,61.63,73.36,41.44,447.76,85.31,6.23,0.74,41.5,2.51,11.98,3.45,0,0,4.59,1.95,14.7,6.04,3.08,7,41.92,31.02,13.59,9.06,6.02,6.12
7.11,7.1,22/05/2024 13:12:44*,-1.582, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,22/05/2024 13:12:44*,-1.493, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,22/05/2024 13:12:44*,-1.405, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,22/05/2024 13:12:44*,-1.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,22/05/2024 13:12:44*,-1.185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,22/05/2024 13:12:44*,-0.954, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,22/05/2024 13:12:44*,-1.303, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,22/05/2024 13:12:44*,-1.24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,22/05/2024 13:12:44*,-1.229, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,22/05/2024 13:12:44*,-2.401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,22/05/2024 13:12:44*,-2.665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,22/05/2024 13:12:44*,-1.463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,22/05/2024 13:12:44*,-1.462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,22/05/2024 13:12:44*,-1.07, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,22/05/2024 13:12:44*,-0.814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,22/05/2024 13:12:44*,-0.498, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,22/05/2024 13:12:44*,-0.152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,22/05/2024 13:12:44*,-0.542, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,22/05/2024 13:12:44*,-0.54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,22/05/2024 13:12:44*,-0.41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,22/05/2024 13:12:44*,-0.232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,22/05/2024 13:12:44*,-0.679, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,22/05/2024 13:12:44*,-0.837, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,22/05/2024 13:12:44*,-0.583, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,22/05/2024 13:12:44*,-0.262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,22/05/2024 13:12:44*,-0.279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,22/05/2024 13:12:44*,-0.425, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,22/05/2024 13:12:44*,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,22/05/2024 13:12:44*,-0.658, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,22/05/2024 13:12:44*,-0.59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC73305 Rock,10.1,22/05/2024 13:12:44,-0.44,15.6,984741,593807,929020.52,294.75,1841.45,16599.12,2670.18,38535.31,1363.84,44.07,70.34,0,0,5637.08,830.21,690.44,71.28,621.87,76.96,240.4,61.96,99.41,40.12,62.03,12.56,7986.74,755.78,5.73,0.73,56.43,4.36,14.55,3.31,0.04,0.22,9.63,2.26,13.82,5.04,0,0,16.79,26.18,17.32,9.24,33.93,6.9,135471.86,488.78,3053.64,31363.41,5045.21,82439.94,2917.71,100.99,161.18,0,0,6790.46,1000.08,966.07,99.73,1037.58,128.41,429.17,110.61,145.3,58.64,89.13,18.04,11419,1080.57,7.29,0.93,70.63,5.46,18.11,4.12,0.05,0.29,11.38,2.67,18.67,6.8,0,0,18.75,29.23,18.66,9.95,38.49,7.83
NCS DC73305 Rock,10.2,22/05/2024 13:12:44,-0.357,15.5,997016,594541,918990.84,316.43,1727.55,18722.88,2996.48,43603.34,1527.57,20.42,70.82,0,0,6824.35,1001.63,816.81,75.32,704.97,83.89,288.93,65.48,113.26,43.7,124.21,23.27,9310.34,884.63,5.72,0.75,35.44,2.06,14.11,3.44,0,0,7.69,2.09,18.94,5.41,0,0,25,27.34,24.33,10.15,31.99,7.3,154135.11,524.73,2864.76,35376.18,5661.74,93282.14,3267.98,46.8,162.28,0,0,8220.65,1206.56,1142.89,105.39,1176.24,139.98,515.79,116.9,165.53,63.86,178.47,33.44,13311.4,1264.79,7.28,0.95,44.37,2.58,17.56,4.28,0,0,9.09,2.48,25.59,7.31,0,0,27.92,30.52,26.2,10.93,36.29,8.29
NCS DC73305 Rock,10.3,22/05/2024 13:12:44,-0.552,15.5,1002165,595932,916577.39,272.24,1848.05,18871.08,3021.72,44966.81,1572.44,0,0,0,0,7238.96,1061.85,812.67,76.52,809.29,91.57,235.72,65.4,116.88,44.82,20.68,4.64,9915.24,943.93,5.87,0.78,39.23,2.37,16.11,3.58,0,0,7.95,2.14,21.24,5.6,0,0,18.5,27.84,16.56,10.27,37.57,7.68,158507.63,451.45,3064.58,35656.2,5709.42,96199.06,3363.99,0,0,0,0,8720.08,1279.11,1137.09,107.07,1350.29,152.79,420.8,116.75,170.83,65.51,29.72,6.67,14176.26,1349.57,7.47,0.99,49.11,2.97,20.06,4.46,0,0,9.4,2.53,28.69,7.56,0,0,20.65,31.09,17.84,11.06,42.62,8.72
NCS DC73305 Rock,10.4,22/05/2024 13:12:44,-0.581,15.5,1001231,595078,916425.29,291.56,1781.07,19206.05,3071.59,45109.91,1576.42,0,0,0,0,6921.52,1016.33,789.12,76.63,845,93.92,286.73,66.07,104.35,42.45,70.17,14.26,9806.31,933.23,5.71,0.75,33.97,1.93,11.28,3.39,0,0,8.75,2.27,25.12,5.62,0,0,1.24,27.77,20.69,10.26,37.22,7.61,159089.24,483.48,2953.5,36289.11,5803.66,96505.2,3372.48,0,0,0,0,8337.7,1224.28,1104.14,107.23,1409.87,156.7,511.87,117.94,152.52,62.04,100.83,20.49,14020.51,1334.28,7.27,0.96,42.52,2.41,14.04,4.22,0,0,10.35,2.68,33.93,7.59,0,0,1.38,31.01,22.29,11.06,42.22,8.64
NCS DC73305 Rock,10.5,22/05/2024 13:12:44,-0.479,15.5,1005036,596457,913153.84,228.84,1818.23,20131.67,3216.34,47014.64,1638.56,19.67,72.27,0,0,7150.3,1049.21,851.5,77.67,712.39,85.21,274.94,66.71,121.09,45.83,42.67,9.1,10101.51,961.87,6.04,0.77,51.29,3.52,15.23,3.53,0,0,8.71,2.27,22.15,5.72,0.21,6.49,27.14,28.01,21.86,10.39,44.32,7.93,165443.12,379.47,3015.13,38038.03,6077.15,100580.06,3505.44,45.08,165.59,0,0,8613.28,1263.88,1191.42,108.67,1188.62,142.17,490.82,119.09,176.98,66.98,61.31,13.07,14442.57,1375.23,7.69,0.98,64.2,4.4,18.96,4.4,0,0,10.3,2.68,29.92,7.72,0.28,8.65,30.31,31.27,23.55,11.19,50.28,9
NCS DC73305 Rock,10.6,22/05/2024 13:12:44,-0.656,15.5,1014810,597135,907259.53,218.29,1860.23,21310.94,3399.62,50141.06,1740.02,31.92,74.84,0,0,7805.7,1144.6,877.17,80.68,807.18,92.63,290.36,68.79,146.4,51.67,80.55,16.15,10808.09,1030.67,6,0.8,68.2,5.46,13.84,3.55,0,0,16.13,3.13,25.08,5.88,0,0,21.81,28.86,25.06,10.92,46.69,8.26,176515.12,361.99,3084.77,40266.23,6423.46,107268.51,3722.49,73.13,171.49,0,0,9402.78,1378.79,1227.34,112.88,1346.77,154.56,518.36,122.8,213.97,75.51,115.74,23.21,15452.8,1473.6,7.64,1.02,85.37,6.83,17.23,4.42,0,0,19.07,3.71,33.88,7.95,0,0,24.35,32.22,26.99,11.76,52.97,9.37
NCS DC73305 Rock,10.7,22/05/2024 13:12:44,-0.647,15.5,1016217,600031,905219.59,269.14,1886.38,21991.2,3505.5,51299.3,1777.82,0,0,0,0,7877.6,1155.21,907.02,81.01,901.6,99.67,253.29,68.77,105.21,43.88,11.19,2.6,10973.52,1046.77,6.14,0.82,64.77,5,13.74,3.67,0,0,13.84,2.92,17.46,5.93,0,0,5.33,29.29,26.63,11.16,43.43,8.15,180548.26,446.3,3128.14,41551.55,6623.5,109746.39,3803.34,0,0,0,0,9489.4,1391.57,1269.1,113.35,1504.32,166.29,452.17,122.76,153.76,64.14,16.08,3.74,15689.33,1496.62,7.81,1.05,81.08,6.25,17.1,4.56,0,0,16.37,3.45,23.58,8.01,0,0,5.95,32.7,28.69,12.02,49.27,9.25
NCS DC73305 Rock,10.8,22/05/2024 13:12:44,-0.712,15.5,1019358,600192,902375.75,275.35,1871.33,22446.07,3575.51,52852.31,1827.99,0,0,0,0,8105.83,1188.1,960.2,81.88,914.98,101.13,299.7,70.25,129.92,48.7,17.32,3.94,11452.92,1093.58,6.33,0.83,36.71,2.09,14.56,3.75,0.1,0.25,14.05,2.98,23.02,6.03,0,0,4.9,29.51,20.92,10.84,49.06,8.42,185899.06,456.61,3103.18,42411.01,6755.79,113068.8,3910.68,0,0,0,0,9764.32,1431.19,1343.52,114.57,1526.63,168.74,535.02,125.4,189.88,71.18,24.89,5.67,16374.74,1563.55,8.05,1.06,45.95,2.61,18.12,4.67,0.14,0.34,16.62,3.52,31.09,8.14,0,0,5.47,32.94,22.53,11.68,55.65,9.55
NCS DC73305 Rock,10.9,22/05/2024 13:12:44,-0.828,15.5,1017858,598584,902301.59,220.74,1890.41,22597.52,3599.27,52868.95,1828.57,17.77,75.16,0,0,8151.94,1194.96,999.83,82.12,836.46,95.53,281.17,70.06,107.95,44.6,10.71,2.49,11397.24,1088.13,5.97,0.82,79.18,6.9,14.15,3.79,0,0,11.83,2.74,22.86,6.07,0,0,18.48,29.54,19.75,10.82,35.92,8.17,186044.86,366.05,3134.82,42697.16,6800.68,113104.39,3911.93,40.72,172.21,0,0,9819.87,1439.45,1398.97,114.9,1395.63,159.4,501.94,125.06,157.77,65.18,15.39,3.58,16295.13,1555.74,7.59,1.04,99.11,8.64,17.61,4.72,0,0,13.99,3.24,30.87,8.19,0,0,20.63,32.98,21.28,11.66,40.75,9.27
NCS DC73305 Rock,11,22/05/2024 13:12:44,-0.643,15.5,1013196,596209,907052.85,310.55,1862.06,21411.35,3414.7,50071.88,1737.67,16.3,73.82,0,0,7882.73,1155.34,947.23,80.3,875.3,98.08,273.02,68.78,131.22,48.54,22.62,5.05,10841.77,1033.91,5.99,0.8,30.83,1.66,15.88,3.59,0,0,14.68,2.96,22.01,5.78,0,0,0,0,23.11,10.92,50.69,8.27,176818.25,514.98,3087.81,40455.94,6451.95,107120.52,3717.46,37.34,169.14,0,0,9495.58,1391.73,1325.37,112.35,1460.43,163.65,487.38,122.79,191.78,70.95,32.5,7.25,15500.96,1478.23,7.62,1.01,38.59,2.07,19.76,4.46,0,0,17.36,3.51,29.73,7.81,0,0,0,0,24.89,11.77,57.5,9.38
11.11,11.1,22/05/2024 13:12:44*,-0.655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,22/05/2024 13:12:44*,-0.537, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,22/05/2024 13:12:44*,-0.569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,22/05/2024 13:12:44*,-0.478, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,22/05/2024 13:12:44*,-0.268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,22/05/2024 13:12:44*,0.018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,22/05/2024 13:12:44*,-0.04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
