standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC71306 Rock,Cr,206.32333333333332,2.6,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.0023395729694409176,1.211821787623571e-5,-6.057786857958077,-11.32080062804908,log(Cr/Ca)
NCS DC71306 Rock,Fe,122.865,1329,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.0013932095233550495,0.006194273675968176,-6.576145183897851,-5.084130014363271,log(Fe/Ca)
NCS DC71306 Rock,Mg,39587.63333333333,131498,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.4488981220615131,0.612892851649709,-0.8009593166257833,-0.4895651517176945,log(Mg/Ca)
NCS DC71306 Rock,Mn,142.82500000000002,77,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.00161954299575294,3.5888568325774983e-4,-6.4256112709229996,-7.932506651222832,log(Mn/Ca)
NCS DC71306 Rock,P,31.468333333333337,26,"Wet, WS 1 x 15 mm",88188.45833333334,214553,3.5683051873284627e-4,1.2118217876235708e-4,-7.93824962635114,-9.018215535055033,log(P/Ca)
NCS DC71306 Rock,Pb,29.57,4.44,"Wet, WS 1 x 15 mm",88188.45833333334,214553,3.353046482367543e-4,2.0694187450187136e-5,-8.00047104166914,-10.785657696632382,log(Pb/Ca)
NCS DC71306 Rock,Si,1134.118333333333,2899,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.012860167359390846,0.013511812932002815,-4.353620546307823,-4.30419094415486,log(Si/Ca)
NCS DC71306 Rock,Sr,4.73,27,"Wet, WS 1 x 15 mm",88188.45833333334,214553,5.363513649509124e-5,1.2584303179167852e-4,-9.833306173029683,-8.980475207072187,log(Sr/Ca)
NCS DC71306 Rock,U,7.833333333333334,0.16,"Wet, WS 1 x 15 mm",88188.45833333334,214553,8.882492654225822e-5,7.457364846914282e-7,-9.328843243051523,-14.108893536824826,log(U/Ca)
NCS DC71306 Rock,V,367.5,21,"Wet, WS 1 x 15 mm",88188.45833333334,214553,0.0041672119792697734,9.787791361574996e-5,-5.480508056880635,-9.231789635353092,log(V/Ca)
NCS DC71306 Rock,Zn,18.764999999999997,11.7,"Wet, WS 1 x 15 mm",88188.45833333334,214553,2.1278294637006064e-4,5.4531980443060686e-5,-8.455237942946543,-9.816723231272805,log(Zn/Ca)
NCS DC71306 Rock,Zr,4.465,3,"Wet, WS 1 x 15 mm",88188.45833333334,214553,5.063020812908718e-5,1.3982559087964279e-5,-9.890962161205064,-11.177699784408405,log(Zr/Ca)
NCS DC73301 Rock,Ba,27.06,343,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.007333687761784332,0.030962267557320816,-4.9152767843074345,-3.4749859914271095,log(Ba/Ca)
NCS DC73301 Rock,Cr,155.54166666666669,5,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.04215425045383857,4.5134500812421015e-4,-3.166419758483438,-7.7032785261589485,log(Cr/Ca)
NCS DC73301 Rock,Cu,48.413333333333334,3.2,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.01312077864648382,2.8886080519949453e-4,-4.333558149172051,-8.149565628787368,log(Cu/Ca)
NCS DC73301 Rock,Fe,4060.735,7204,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,1.1005233766943572,0.650297887705362,0.09578586364369614,-0.4303247322972025,log(Fe/Ca)
NCS DC73301 Rock,K,15284.533333333333,41591,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,4.14235014971365,3.754378046578805,1.4212632957870786,1.3229226380962542,log(K/Ca)
NCS DC73301 Rock,Mg,200.70833333333331,2533,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.05439513111067247,0.22865138111572486,-2.911480630767801,-1.475556788591374,log(Mg/Ca)
NCS DC73301 Rock,Mn,127.63833333333334,463,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.03459200602739157,0.04179454775230186,-3.364132663282999,-3.174989384506815,log(Mn/Ca)
NCS DC73301 Rock,P,41.72666666666667,177,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.0113085862776566,0.015977613287597038,-4.482192994221631,-4.13656670601922,log(P/Ca)
NCS DC73301 Rock,Pb,30.331666666666667,31,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.008220361146631749,0.002798339050370103,-4.801141135765816,-5.878729234107903,log(Pb/Ca)
NCS DC73301 Rock,Si,99704.115,340480,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,27.02139127771758,30.734789673226214,3.296628821869577,3.4253952271023125,log(Si/Ca)
NCS DC73301 Rock,Sr,25.851666666666667,106,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.007006210327238038,0.009568514172233256,-4.960958333641472,-4.649277344480982,log(Sr/Ca)
NCS DC73301 Rock,Ti,530.1383333333333,2,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.14367586870729526,1.8053800324968405e-4,-1.9401954282708165,-8.619569258033104,log(Ti/Ca)
NCS DC73301 Rock,U,121.13666666666668,18.8,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.03282995158302593,0.0016970572305470301,-3.416414022248099,-6.378859568757146,log(U/Ca)
NCS DC73301 Rock,V,278.3883333333333,24,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.07544763906837414,0.002166456038996209,-2.5843163855981666,-6.134662608245104,log(V/Ca)
NCS DC73301 Rock,Zn,14.946666666666667,28,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.004050782942084374,0.002527532045495577,-5.508845097514227,-5.980511928417846,log(Zn/Ca)
NCS DC73301 Rock,Zr,50.22666666666667,167,"Wet, WS 1 x 15 mm",3689.8216666666663,11078,0.013612220644809846,0.01507492327134862,-4.296787312894346,-4.194722626176294,log(Zr/Ca)
