Exported at 24/05/2024 10:56:46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy mokre 10x15 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
1.4,1.4,24/05/2024 09:45:29*,-2.593, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5,1.5,24/05/2024 09:45:29*,-2.722, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.6,1.6,24/05/2024 09:45:29*,-2.642, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7,1.7,24/05/2024 09:45:29*,-2.112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.8,1.8,24/05/2024 09:45:29*,-1.665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.9,1.9,24/05/2024 09:45:29*,-1.154, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,2,24/05/2024 09:45:29*,-1.082, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.11,2.1,24/05/2024 09:45:29*,-3.063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.21,2.2,24/05/2024 09:45:29*,-3.197, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.31,2.3,24/05/2024 09:45:29*,-2.812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.41,2.4,24/05/2024 09:45:29*,-3.732, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.51,2.5,24/05/2024 09:45:29*,-3.126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,24/05/2024 09:45:29*,-1.718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,24/05/2024 09:45:29*,-1.752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,24/05/2024 09:45:29*,-1.932, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,24/05/2024 09:45:29*,-1.988, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,24/05/2024 09:45:29,-2.02,14.9,1592317,324733,873223.16,8890.26,1103.89,5066.5,279.9,12552.32,240.99,0,0,41818.88,595.69,1032.22,72.89,56328.29,268.48,69.84,19.56,0,0,7.62,21.47,29.06,16.1,814.8,25.54,1.62,0.23,6.56,1.63,4.88,1.97,0.06,0.27,145.76,4.5,0,0,0.09,2.06,0,0,4.3,2.09,3.75,1.65,237177.34,14742.51,1830.55,9572.97,528.85,26853.63,515.55,0,0,104417.73,1487.37,1243.42,87.8,78814.89,375.65,116.53,32.63,0,0,11.14,31.37,41.75,23.13,1164.96,36.52,2.07,0.29,8.22,2.04,6.08,2.45,0.07,0.36,172.38,5.32,0,0,0.12,2.75,0,0,4.64,2.25,4.25,1.88
NCS DC60113 Gypsum,3.1,24/05/2024 09:45:29,-2.167,14.9,1598313,325414,872894.67,7798.67,1061.68,5204.63,284.92,12986.17,246.97,0,0,42122.58,599.91,1066.83,75.07,56877.73,270.79,81.83,19.92,0,0,11.52,21.77,29.27,16.25,754.72,24.3,1.66,0.22,6.96,1.75,3.89,2.14,0.02,0.27,148.49,4.57,0,0,1.09,2.1,0,0,4.56,2.12,4.71,1.71,238070.36,12932.35,1760.55,9833.96,538.35,27781.76,528.34,0,0,105176.02,1497.92,1285.11,90.43,79583.67,378.88,136.54,33.24,0,0,16.84,31.81,42.05,23.35,1079.06,34.74,2.12,0.29,8.71,2.2,4.84,2.66,0.03,0.36,175.61,5.4,0,0,1.46,2.8,0,0,4.91,2.29,5.34,1.94
NCS DC60113 Gypsum,3.2,24/05/2024 09:45:29,-2.154,14.8,1613177,327473,868969.32,7834.63,1081.6,5174.17,285.57,13479.19,254.58,0,0,43640.4,620.94,1119.09,78.23,58606.64,278.28,85.92,20.35,0,0,10.58,22.06,31.26,16.57,873.48,27.17,1.32,0.21,6.24,1.73,2.01,2.24,0,0,153.62,4.71,0.27,1.96,0,0,0,0,5.76,2.16,6.08,1.74,245581.34,12991.97,1793.59,9776.4,539.57,28836.5,544.64,0,0,108965.89,1550.42,1348.07,94.24,82002.76,389.37,143.36,33.95,0,0,15.46,32.24,44.91,23.81,1248.85,38.85,1.68,0.27,7.81,2.17,2.51,2.79,0,0,181.67,5.57,0.37,2.65,0,0,0,0,6.21,2.33,6.9,1.97
NCS DC60113 Gypsum,3.3,24/05/2024 09:45:29,-2.095,14.8,1623638,328800,864193.57,9737.57,1121.01,5288.15,290.32,13821.06,260.09,0,0,44502.26,633,1092.06,77.29,60154.82,285.08,98.63,20.97,0,0,11.85,22.77,31.8,17.11,887.08,27.78,1.45,0.22,6.03,1.72,1.98,2.06,0.23,0.28,164.19,4.96,0,0,0,0,0,0,3.49,2.04,3.79,1.75,254019.82,16147.58,1858.95,9991.76,548.54,29567.88,556.41,0,0,111117.86,1580.54,1315.5,93.11,84169,398.88,164.56,34.99,0,0,17.32,33.28,45.69,24.58,1268.29,39.72,1.85,0.28,7.54,2.15,2.47,2.56,0.3,0.37,194.17,5.86,0,0,0,0,0,0,3.76,2.19,4.3,1.99
NCS DC60113 Gypsum,3.4,24/05/2024 09:45:29,-2.082,14.8,1629141,330275,862149.05,9931.89,1147.66,5703.13,307.07,14177.44,265.43,0,0,45047.07,640.58,1135.83,79.76,60625.99,287.49,98.13,21.66,0,0,10.69,23.14,30.9,17.22,905.01,28.29,1.23,0.21,6.86,1.8,4.15,2.29,0.16,0.25,161.01,4.91,0,0,0.63,2.2,0,0,5.44,1.93,5.41,1.85,257987.07,16469.81,1903.13,10775.85,580.2,30330.29,567.84,0,0,112478.2,1599.46,1368.22,96.08,84828.25,402.26,163.74,36.14,0,0,15.62,33.81,44.39,24.75,1293.93,40.45,1.56,0.27,8.58,2.25,5.16,2.84,0.22,0.33,190.41,5.8,0,0,0.84,2.93,0,0,5.86,2.08,6.14,2.1
NCS DC60113 Gypsum,3.5,24/05/2024 09:45:29,-2.175,14.7,1643345,330877,857613.07,10588.86,1170.87,5715.15,309.07,14649.06,272.89,0,0,46362.03,658.91,1161.26,81.88,62642.63,296.27,96.5,22.06,0,0,13.75,24.04,33.93,17.98,933.55,29.31,1.53,0.23,6.02,1.75,4.49,2.4,0,0,165.28,5.03,1.02,2.05,0,0,0,0,6.77,2.37,5.1,1.82,266296.99,17559.25,1941.63,10798.56,583.98,31339.25,583.81,0,0,115761.53,1645.24,1398.86,98.64,87649.95,414.55,161.01,36.8,0,0,20.09,35.13,48.75,25.83,1334.74,41.9,1.95,0.29,7.54,2.19,5.59,2.99,0,0,195.46,5.94,1.37,2.77,0,0,0,0,7.3,2.55,5.78,2.06
NCS DC60113 Gypsum,3.6,24/05/2024 09:45:29,-2.283,14.7,1647148,332956,855595.63,11294.63,1194.42,5977.03,320.12,14840.48,276.26,0,0,46721.09,664.01,1174.46,82.69,63110.05,298.59,94.29,22.46,0,0,10.07,23.97,33.12,17.93,961.06,30.07,1.56,0.24,6.26,1.75,7.02,2.46,0.01,0.28,161.06,4.96,1.05,2.06,0.7,2.24,0,0,5.53,2.17,4.9,1.85,269965.15,18729.61,1980.67,11293.37,604.86,31748.76,591.02,0,0,116658.08,1657.98,1414.77,99.6,88303.97,417.79,157.33,37.47,0,0,14.72,35.04,47.59,25.77,1374.06,42.99,1.99,0.3,7.84,2.2,8.74,3.06,0.01,0.36,190.47,5.86,1.42,2.78,0.93,2.99,0,0,5.95,2.34,5.55,2.1
NCS DC60113 Gypsum,3.7,24/05/2024 09:45:29,-2.425,14.7,1644032,331056,856965.17,10748.01,1176.66,6056.79,321.63,14589.74,272.12,0,0,46823.14,665.22,1149.89,81.07,62455.61,295.88,92.22,22.22,0,0,14.06,24.14,34.59,18.14,890.62,28.46,1.7,0.24,5.8,1.74,4.99,2.28,0,0,157.73,4.87,1.28,2.07,0.13,2.24,0,0,4.21,2.22,4.31,1.79,267876.87,17823.17,1951.22,11444.08,607.71,31212.34,582.17,0,0,116912.87,1661,1385.16,97.66,87388.27,413.99,153.87,37.07,0,0,20.55,35.29,49.7,26.07,1273.36,40.7,2.16,0.31,7.26,2.17,6.21,2.84,0,0,186.54,5.76,1.73,2.79,0.18,2.99,0,0,4.53,2.39,4.89,2.03
NCS DC60113 Gypsum,3.8,24/05/2024 09:45:29,-2.568,14.7,1634866,329606,859607.89,10430.4,1152.97,5838.11,312.74,14408.7,269.13,0,0,46519.88,660.91,1094.42,77.76,60940.07,289.85,84.57,21.56,0,0,14.32,23.69,32.09,17.67,854.1,27.47,1.37,0.22,5.23,1.68,2.82,2.22,0,0,155.22,4.79,0,0,0,0,0,0,5.22,2.29,5.6,1.78,263530.75,17296.48,1911.94,11030.89,590.92,30825.04,575.75,0,0,116155.66,1650.23,1318.34,93.67,85267.72,405.56,141.1,35.98,0,0,20.92,34.62,46.1,25.39,1221.15,39.28,1.74,0.28,6.55,2.1,3.52,2.76,0,0,183.56,5.67,0,0,0,0,0,0,5.62,2.46,6.35,2.02
NCS DC60113 Gypsum,3.9,24/05/2024 09:45:29,-2.599,14.8,1611913,327782,866010.61,9971.92,1133.68,5613.18,302.6,13978.4,261.9,0,0,44662.02,635.01,998.57,71.82,57678.2,276.11,85.72,20.86,0,0,16.69,22.89,30.6,17.03,789.72,25.54,1.46,0.22,6.62,1.75,5.97,2.28,0,0,140.73,4.44,1.22,1.95,0,0,0,0,4.35,2.1,4.03,1.71,252005.28,16536.2,1879.95,10605.89,571.75,29904.47,560.29,0,0,111516.77,1585.57,1202.88,86.51,80703.69,386.34,143.03,34.81,0,0,24.39,33.45,43.96,24.47,1129.09,36.52,1.86,0.28,8.28,2.19,7.43,2.84,0,0,166.43,5.25,1.65,2.64,0,0,0,0,4.68,2.26,4.57,1.94
4.01,4,24/05/2024 09:45:29*,-2.621, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,24/05/2024 09:45:29*,-2.533, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,24/05/2024 09:45:29*,-2.451, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,24/05/2024 09:45:29*,-2.279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,24/05/2024 09:45:29*,-3.098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,24/05/2024 09:45:29*,-3.715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,24/05/2024 09:45:29*,-1.812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,24/05/2024 09:45:29*,-1.29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,24/05/2024 09:45:29*,-1.52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,24/05/2024 09:45:29*,-1.043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,24/05/2024 09:45:29*,-1.228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,24/05/2024 09:45:29*,-1.567, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,24/05/2024 09:45:29*,-1.573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,24/05/2024 09:45:29*,-1.48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,24/05/2024 09:45:29*,-1.223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,24/05/2024 09:45:29*,-1.169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,24/05/2024 09:45:29*,-1.329, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,24/05/2024 09:45:29*,-1.356, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,24/05/2024 09:45:29*,-1.401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,24/05/2024 09:45:29*,-1.447, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,24/05/2024 09:45:29*,-1.464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,24/05/2024 09:45:29,-1.271,17.5,743577,259052,924341.14,306.17,845.21,6058.6,268.64,67234.76,906.81,0,0,62.76,11.98,1242.38,79.61,418.54,18.1,53.18,5.98,1.66,7.11,7.26,11.9,33.16,9.68,218.53,7.42,0.81,0.12,4.31,0.99,6.09,1.46,0.17,0.13,2.18,0.34,4.73,0.91,0,0,0,0,1.6,0.92,1.96,0.78,158521.34,507.71,1401.59,11447.5,507.59,143837.66,1939.97,0,0,156.7,29.92,1496.58,95.9,585.62,25.32,88.74,9.98,2.97,12.69,10.61,17.4,47.65,13.91,312.44,10.62,1.04,0.15,5.4,1.24,7.58,1.81,0.22,0.17,2.57,0.41,6.39,1.23,0,0,0,0,1.73,0.99,2.22,0.88
NCS DC60117 Siliceous Sand and Ore,6.2,24/05/2024 09:45:29,-0.958,17.3,809145,289341,906286.58,0,0,6595.62,289.36,84902.81,1128.3,0,0,0,0,1409.04,90.15,427.77,19.25,46.34,5.59,0,0,6.19,12.96,53.85,11.67,244.02,8.3,0.95,0.13,5.06,1.08,7.87,1.62,0,0,2.48,0.39,5.99,1.05,0.13,1.27,0,0,2.88,1.22,2.41,0.88,196940.6,0,0,12462.19,546.73,181635.53,2413.82,0,0,0,0,1697.34,108.59,598.54,26.93,77.31,9.32,0,0,9.05,18.94,77.38,16.77,348.89,11.87,1.21,0.17,6.34,1.36,9.8,2.02,0,0,2.93,0.46,8.09,1.42,0.17,1.69,0,0,3.1,1.32,2.74,1
NCS DC60117 Siliceous Sand and Ore,6.3,24/05/2024 09:45:29,-0.927,17.1,861488,317003,888321.48,141.84,830.59,6798.62,297.22,102386.58,1347.11,0,0,0,0,1515.53,96.83,461.17,20.25,75.48,7.77,0,0,11.71,14.08,43.8,11.66,212.17,7.63,1.03,0.15,4.54,1.19,7.25,1.81,0,0,3.49,0.46,8.43,1.19,0.31,1.44,0,0,3.6,1.39,2.99,0.99,235139.54,235.2,1377.35,12845.73,561.58,219039.17,2881.93,0,0,0,0,1825.62,116.64,645.28,28.34,125.95,12.97,0,0,17.11,20.58,62.93,16.76,303.34,10.92,1.3,0.19,5.68,1.49,9.02,2.26,0,0,4.12,0.54,11.38,1.6,0.41,1.92,0,0,3.88,1.5,3.4,1.12
