Exported at 30/04/2024 08:03:41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 1x15 he 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-478,3.1,29/04/2024 15:31:57,-3.324,15.7,954615,585098,935385.41,248.08,1710.98,8253.83,1387.96,48921.14,1690,25.81,68.59,0,0,2283.22,353.1,1061.05,71.72,519.59,69.4,169.33,59.06,111.64,41.8,25.72,5.57,2849.59,256.38,4.65,0.58,18.04,0.9,10.28,2.68,0,0,14.19,2.49,54.83,4.97,0,0,12.22,25.38,18.67,8.08,12.72,5.48,130583.37,411.38,2837.28,15595.3,2622.49,104658.71,3615.48,59.13,157.16,0,0,2750.38,425.34,1484.63,100.36,866.93,115.79,302.28,105.43,163.17,61.1,36.96,8,4074.19,366.56,5.91,0.74,22.58,1.12,12.79,3.33,0,0,16.78,2.94,74.06,6.72,0,0,13.64,28.33,20.11,8.71,14.43,6.22
IAEA-478,3.2,29/04/2024 15:31:57,-3.519,15.7,961115,585119,929152.72,241.12,1725.51,9277.14,1545.13,53595.18,1841.24,45.21,72.37,0,0,2687.93,410.08,1051.59,73.75,551.39,72.16,185.79,60.78,92.18,38.7,13.62,3.06,2945.78,265.19,5.45,0.63,26.88,1.49,11.19,2.84,0,0,15.35,2.61,51.22,5.14,0.94,5.21,17.29,26.05,18.81,8.38,13.2,5.7,143214.92,399.84,2861.38,17528.81,2919.46,114658.04,3939.02,103.6,165.82,0,0,3237.89,493.98,1471.4,103.19,919.99,120.39,331.68,108.5,134.73,56.56,19.57,4.4,4211.71,379.15,6.93,0.8,33.65,1.87,13.93,3.53,0,0,18.15,3.09,69.18,6.94,1.25,6.95,19.31,29.08,20.27,9.03,14.97,6.47
IAEA-478,3.3,29/04/2024 15:31:57,-2.339,15.7,960083,585653,929885.16,373.21,1691.23,8912.55,1487.48,52891.63,1818.25,63.8,53.27,0,0,2640.42,403.64,996.93,73.41,664.36,79.62,169.3,60.27,136.28,47.41,62.94,12.61,3053.35,275.37,4.85,0.6,32.24,1.93,12.55,2.89,0.15,0.2,15.67,2.64,47.01,5.06,0,0,5.61,26.02,16.95,8.23,15.05,5.74,141585.28,618.89,2804.52,16839.93,2810.54,113152.91,3889.85,146.19,122.06,0,0,3180.67,486.23,1394.91,102.72,1108.48,132.84,302.22,107.59,199.17,69.29,90.43,18.12,4365.51,393.71,6.17,0.77,40.35,2.41,15.62,3.6,0.19,0.26,18.53,3.12,63.49,6.84,0,0,6.26,29.05,18.26,8.86,17.08,6.51
IAEA-478,3.4,29/04/2024 15:31:57,-3.23,15.6,962995,585734,929309.57,206.42,1690.48,9181.72,1529.54,53111.7,1825.72,40.59,71.9,0,0,2708.35,413.39,1091.88,74.53,537.11,71.44,203.35,61.08,93.76,38.93,137.31,25.13,3197.46,289.06,4.73,0.6,56.97,4.71,14.1,2.97,0,0,13.88,2.6,49.23,5.09,1.78,5.25,11.56,26.03,15.97,8.46,12.56,5.78,142587.39,342.31,2803.28,17348.51,2890.01,113623.7,3905.82,93.02,164.74,0,0,3262.48,497.97,1527.77,104.28,896.17,119.2,363.02,109.04,137.03,56.9,197.29,36.11,4571.55,413.28,6.02,0.77,71.32,5.9,17.55,3.69,0,0,16.42,3.07,66.5,6.87,2.37,7,12.91,29.06,17.2,9.11,14.25,6.56
IAEA-478,3.5,29/04/2024 15:31:57,-4.512,15.6,967501,586962,926750.65,240.36,1721.5,9631.16,1597.29,54879.31,1882.59,97.79,72.82,0,0,2933.4,444.67,1158.26,75.72,576.64,74.71,184.88,61.7,83.66,37.53,81.77,15.98,3179.3,287.27,5.59,0.65,82.72,8.9,12.4,2.87,0,0,12.36,2.52,44.53,5.16,0,0,8.01,26.47,23.09,8.85,14.11,6.01,147708.04,398.58,2854.72,18197.72,3018.03,117405.21,4027.49,224.08,166.86,0,0,3533.59,535.65,1620.65,105.94,962.12,124.65,330.05,110.14,122.27,54.85,117.49,22.96,4545.59,410.72,7.12,0.82,103.55,11.14,15.43,3.58,0,0,14.61,2.98,60.15,6.97,0,0,8.95,29.56,24.88,9.53,16,6.82
IAEA-478,3.6,29/04/2024 15:31:57,-3.284,15.6,962648,587759,931017.91,199.03,1714.92,9447.73,1570.82,51252.81,1766.28,0,0,0,0,2695.28,410.75,1084.86,73.62,672.02,80.21,206.09,60.74,110.69,42.06,72.17,14.28,3018.7,272.2,5.14,0.6,99.6,12.58,13.69,2.93,0,0,16.66,2.83,57.67,5.26,0,0,0,0,18.15,8.6,11.78,5.94,138942.22,330.05,2843.82,17851.13,2968,109646.93,3778.66,0,0,0,0,3246.74,494.79,1517.94,103.01,1121.27,133.83,367.92,108.43,161.79,61.48,103.7,20.52,4315.97,389.17,6.54,0.77,124.68,15.75,17.04,3.64,0,0,19.7,3.35,77.9,7.11,0,0,0,0,19.55,9.26,13.36,6.74
IAEA-478,3.7,29/04/2024 15:31:57,-3.072,15.7,958443,586971,935047.51,285.61,1713.17,8635.07,1445.66,49051.64,1694.65,125.47,86.96,0,0,2346.13,362.3,882.95,70.82,478.59,67.12,218.98,60.13,114.71,42.44,20.11,4.42,2571.04,230.12,4.81,0.59,90.33,10.84,10.33,2.81,0,0,13.7,2.56,58.02,5.09,1,5.13,9.72,25.43,20.98,8.56,13.29,5.81,131414.65,473.62,2840.91,16315.64,2731.52,104937.88,3625.42,287.49,199.25,0,0,2826.15,436.43,1235.43,99.09,798.53,111.99,390.92,107.33,167.66,62.03,28.89,6.35,3675.93,329.01,6.12,0.75,113.07,13.57,12.86,3.5,0,0,16.21,3.03,78.37,6.88,1.34,6.84,10.85,28.39,22.6,9.22,15.08,6.59
IAEA-478,3.8,29/04/2024 15:31:57,-4.096,15.7,959284,583894,934584.88,235.48,1694.94,8264.55,1390.26,49774.29,1717.94,23.34,70.33,0,0,2464.89,378.79,1035.52,72.37,465.53,65.79,162.91,59.25,84.78,36.9,30.41,6.54,2674.51,239.83,4.67,0.58,68.46,6.62,10.78,2.77,0,0,11.81,2.36,45.79,4.97,0,0,26.98,25.47,19.4,8.49,11.02,5.65,132264.95,390.49,2810.69,15615.56,2626.85,106483.87,3675.26,53.48,161.14,0,0,2969.22,456.29,1448.9,101.26,776.74,109.78,290.83,105.78,123.91,53.93,43.69,9.4,3823.87,342.9,5.94,0.74,85.69,8.29,13.42,3.45,0,0,13.97,2.79,61.85,6.71,0,0,30.12,28.44,20.89,9.15,12.5,6.41
IAEA-478,3.9,29/04/2024 15:31:57,-3.11,15.7,951865,583763,939541.08,234.14,1681.19,7353.3,1254.03,46333.6,1606.83,36.94,69.48,0,0,2233.15,345.64,881.29,69.02,524.52,68.83,175.11,57.9,75.92,34.72,27.58,5.93,2390.13,213.37,4.64,0.58,80.18,8.93,10.99,2.79,0.02,0.19,10.54,2.21,42.54,4.8,0.25,5,13.55,24.84,17.73,8.28,12.79,5.58,122407.57,388.26,2787.87,13893.78,2369.45,99123.1,3437.55,84.64,159.21,0,0,2690.07,416.36,1233.11,96.57,875.16,114.84,312.61,103.37,110.96,50.74,39.63,8.52,3417.27,305.06,5.91,0.73,100.37,11.18,13.68,3.47,0.03,0.26,12.47,2.61,57.47,6.48,0.33,6.67,15.13,27.73,19.1,8.92,14.51,6.33
4.01,4,29/04/2024 15:31:57*,-1.843, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,29/04/2024 15:31:57*,-2.146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,29/04/2024 15:31:57*,0.558, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,29/04/2024 15:31:57*,1.239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,29/04/2024 15:31:57*,-1.525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,29/04/2024 15:31:57*,-1.606, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,29/04/2024 15:31:57*,-2.795, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,29/04/2024 15:31:57*,-4.626, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,29/04/2024 15:31:57*,-4.662, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,29/04/2024 15:31:57*,-4.831, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,29/04/2024 15:31:57*,-4.968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,29/04/2024 15:31:57*,-5.169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,29/04/2024 15:31:57*,-4.943, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,29/04/2024 15:31:57*,-4.573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,29/04/2024 15:31:57*,-2.705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,29/04/2024 15:31:57*,-2.134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,29/04/2024 15:31:57*,-2.163, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,29/04/2024 15:31:57*,-1.858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,29/04/2024 15:31:57*,-2.447, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,29/04/2024 15:31:57*,-3.213, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,29/04/2024 15:31:57*,-2.759, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,29/04/2024 15:31:57,-2.28,15.6,983290,590179,941139.29,250.59,1846.64,12182.76,1991.6,33615.23,1199.31,5.73,6.56,407.52,44.88,4577.87,677.36,1008.16,71.91,630.46,75.83,252.56,59.45,72.63,34.39,30.9,6.67,5698.7,532.57,4.69,0.63,33.1,2,14.99,3.07,0.08,0.2,7.13,1.88,16.89,4.69,0,0,10.77,24.99,22.27,8.46,17.7,6.15,113258.97,415.55,3062.24,23018.87,3763.06,71914.22,2565.72,13.14,15.04,1017.53,112.07,5514.52,815.95,1410.62,100.62,1051.92,126.52,450.86,106.13,106.16,50.26,44.39,9.59,8147.68,761.45,5.96,0.8,41.44,2.5,18.66,3.82,0.11,0.26,8.43,2.23,22.81,6.33,0,0,12.02,27.9,23.99,9.11,20.07,6.98
IAEA-465,6.2,29/04/2024 15:31:57,-2.196,15.5,996731,593916,935239.91,296,1824.18,12892.37,2100.41,36774.18,1304.71,1.73,2.02,357.49,46.32,5387.99,794.29,1114,74.93,709.96,82.67,227.12,60.95,99.49,39.82,106.43,20.23,6637.88,623.84,4.79,0.65,40.91,2.68,16.23,3.25,0,0,15.43,2.78,25.73,5.01,4.36,5.71,2.28,25.91,21.92,9.32,23.78,6.49,124036.78,490.85,3025,24359.65,3968.64,78672.29,2791.2,3.96,4.64,892.62,115.66,6490.4,956.8,1558.72,104.84,1184.57,137.93,405.45,108.8,145.41,58.2,152.92,29.07,9490.46,891.93,6.1,0.83,51.22,3.35,20.21,4.04,0,0,18.25,3.29,34.75,6.77,5.81,7.62,2.55,28.93,23.61,10.04,26.98,7.36
IAEA-465,6.3,29/04/2024 15:31:57,-2.266,15.5,997439,592476,935980.72,342.6,1861.67,12240.78,2000.79,36201.41,1285.36,124.6,86.6,371.41,46.03,5331.13,785.79,1221.74,75.4,783.89,87.26,235.77,60.81,108.4,41.5,71.08,14.19,6837.27,643.45,4.69,0.65,43.34,2.93,15.56,3.27,0,0,15.07,2.79,21.76,5.04,0,0,4.29,25.84,20.91,9.14,23.59,6.52,122433.6,568.12,3087.16,23128.49,3780.41,77446.95,2749.83,285.51,198.43,927.38,114.92,6421.91,946.56,1709.47,105.5,1307.91,145.59,420.89,108.55,158.43,60.66,102.12,20.38,9775.55,919.96,5.97,0.83,54.25,3.67,19.37,4.06,0,0,17.82,3.3,29.39,6.81,0,0,4.79,28.85,22.53,9.85,26.76,7.4
