Exported at 29/04/2024 11:07:20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 1x15 he 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-465,6.4,29/04/2024 10:05:06,-2.317,15.6,964768,591053,947441.15,136.49,1596.55,9719.31,1607.8,29141.07,1048.18,45.43,38.3,206.76,42.41,4840.37,714.06,1059.75,69.88,704.36,79.86,192.31,56.6,100.78,38.78,3.37,0.78,6293.91,591.46,5.14,0.64,18.92,0.95,15.86,3.06,0.04,0.2,11.94,2.41,16.6,4.68,0.65,5.29,0,0,21.46,8.57,24.34,6.21,99674.5,226.34,2647.52,18364.27,3037.88,62342.51,2242.42,104.09,87.76,516.26,105.9,5830.73,860.15,1482.8,97.78,1175.22,133.25,343.31,101.05,147.29,56.68,4.85,1.12,8998.67,845.63,6.54,0.81,23.69,1.19,19.74,3.81,0.06,0.26,14.12,2.85,22.43,6.32,0.87,7.05,0,0,23.11,9.23,27.62,7.05
IAEA-465,6.5,29/04/2024 10:05:06,-2.337,15.6,969706,591062,945066.93,280.4,1717.24,10086.04,1665.81,30487.22,1093.64,36.79,32.78,222.91,43,5068.1,746.91,1040.14,70.78,646.74,76.63,222.38,58.06,126.65,44.34,104.23,19.62,6490.08,610.42,4.59,0.63,15.22,0.73,13.73,3.07,0,0,12.62,2.48,22.78,4.8,2.15,5.42,1.18,24.63,27.24,9.07,21.89,6.26,104181.98,464.98,2847.65,19057.19,3147.48,65222.38,2339.66,84.31,75.1,556.59,107.36,6105.06,899.74,1455.37,99.04,1079.08,127.86,396.99,103.64,185.1,64.81,149.76,28.19,9279.15,872.74,5.84,0.8,19.05,0.91,17.09,3.82,0,0,14.93,2.94,30.78,6.48,2.86,7.22,1.31,27.5,29.34,9.77,24.83,7.1
IAEA-465,6.6,29/04/2024 10:05:06,-2.414,15.6,967664,590144,945578.05,222.41,1743.96,9943.22,1644.61,30409.43,1090.66,26.55,24.94,274.63,42.75,4892.58,721.54,1008.18,70.04,676.67,78.34,232.53,57.88,114.07,41.53,84.74,16.25,6361.76,597.85,4.67,0.62,64.21,5.74,15.93,3.09,0,0,11.68,2.41,25.08,4.8,0,0,7.14,24.48,23.06,8.71,23.44,6.27,103404.44,368.82,2891.97,18787.34,3107.43,65055.95,2333.3,60.83,57.15,685.72,106.75,5893.62,869.17,1410.65,98,1129.02,130.7,415.11,103.32,166.71,60.7,121.76,23.35,9095.69,854.77,5.95,0.78,80.37,7.19,19.83,3.85,0,0,13.81,2.85,33.88,6.48,0,0,7.97,27.33,24.84,9.38,26.59,7.12
IAEA-465,6.7,29/04/2024 10:05:06,-2.316,15.6,974836,589778,942225.99,145.33,1733.14,10783.28,1773.21,32465.07,1159.63,0.73,0.82,238.46,43.83,5119.25,754.41,1100.07,71.72,752.73,83.95,237.04,58.88,100.68,39.23,107.19,20.12,6571.07,618,4.24,0.63,46.78,3.37,14.44,3.22,0,0,13.91,2.6,25.54,4.89,0,0,3.23,24.95,23.7,8.9,21.27,6.33,109933.57,240.99,2874.02,20374.61,3350.41,69453.66,2480.84,1.66,1.89,595.41,109.45,6166.68,908.76,1539.23,100.36,1255.92,140.07,423.15,105.11,147.15,57.33,154.02,28.92,9394.95,883.58,5.39,0.81,58.56,4.22,17.97,4.01,0,0,16.45,3.08,34.49,6.6,0,0,3.61,27.86,25.53,9.59,24.13,7.18
IAEA-465,6.8,29/04/2024 10:05:06,-2.402,15.6,977144,591668,939976.6,418.64,1772.22,11324.03,1856.71,33600.32,1197.57,1.93,2.18,197.75,44.16,5425.01,798.75,1175.14,73.43,714.01,81.62,225.93,59.44,103.95,40.22,71.51,14.21,6600.46,620.62,5.04,0.65,39.41,2.56,15.42,3.23,0,0,12.47,2.5,24.78,4.91,0,0,15.29,25.27,26.15,9.36,26.16,6.38,114134.7,694.21,2938.83,21396.34,3508.19,71882.34,2562,4.42,4.99,493.77,110.26,6534.99,962.17,1644.27,102.74,1191.32,136.18,403.32,106.11,151.93,58.78,102.76,20.42,9436.97,887.33,6.42,0.83,49.33,3.2,19.19,4.02,0,0,14.74,2.96,33.47,6.63,0,0,17.07,28.21,28.17,10.09,29.67,7.24
IAEA-465,6.9,29/04/2024 10:05:06,-2.35,15.6,981532,591522,938125.97,438.14,1694.82,12096.8,1974.29,34760.72,1236.62,93.48,68.74,161.45,45.21,5170.95,762.45,1110.95,73.53,749.52,84.41,243.67,60.18,105.97,40.73,54.39,11.17,6726.31,632.84,4.84,0.64,43.48,2.96,15.6,3.16,0,0,15.54,2.73,27.4,4.94,0,0,3.29,25.47,28.54,9.26,22.98,6.35,118079.93,726.55,2810.49,22856.45,3730.35,74364.83,2645.54,214.19,157.52,403.13,112.88,6228.95,918.46,1554.44,102.89,1250.57,140.83,434.99,107.43,154.88,59.53,78.14,16.04,9616.89,904.79,6.16,0.82,54.43,3.7,19.42,3.94,0,0,18.38,3.23,37.01,6.67,0,0,3.68,28.43,30.75,9.97,26.07,7.2
IAEA-465,7,29/04/2024 10:05:06,-2.23,15.5,991694,594393,931459.61,351.48,1690.05,13163.2,2138.35,38531.41,1362.1,16.24,67.77,274.2,45.95,5843.51,859.93,1247.4,77.12,804.3,89.12,215.12,61.33,116.58,43.44,183.97,33.13,7656.2,723.26,4.95,0.68,15.78,0.75,20.01,3.75,0,0,10.3,2.36,27.54,5.28,0,0,7.11,26.24,22.86,9.61,28.25,6.86,130664.21,582.84,2802.56,24871.38,4040.33,82431.58,2914,37.21,155.3,684.65,114.74,7039.12,1035.88,1745.36,107.91,1341.96,148.69,384.03,109.48,170.39,63.49,264.34,47.6,10946.4,1034.08,6.3,0.86,19.75,0.94,24.9,4.67,0,0,12.18,2.79,37.2,7.14,0,0,7.94,29.3,24.62,10.35,32.05,7.78
7.11,7.1,29/04/2024 10:05:06*,-2.169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,29/04/2024 10:05:06*,-2.164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,29/04/2024 10:05:06*,-2.238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,29/04/2024 10:05:06*,-2.045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,29/04/2024 10:05:06*,-2.304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,29/04/2024 10:05:06*,-2.686, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,29/04/2024 10:05:06*,-2.682, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,29/04/2024 10:05:06*,-2.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,29/04/2024 10:05:06*,-2.537, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,29/04/2024 10:05:06*,-2.166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,29/04/2024 10:05:06*,-1.595, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,29/04/2024 10:05:06*,-1.891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,29/04/2024 10:05:06*,-1.434, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,29/04/2024 10:05:06*,-1.499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,29/04/2024 10:05:06*,-1.381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,29/04/2024 10:05:06*,-1.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,29/04/2024 10:05:06*,-0.799, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,29/04/2024 10:05:06*,-1.089, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,29/04/2024 10:05:06*,-1.511, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,29/04/2024 10:05:06*,-1.016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,29/04/2024 10:05:06*,-0.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,29/04/2024 10:05:06*,-0.996, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,29/04/2024 10:05:06*,-1.064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,29/04/2024 10:05:06*,-1.409, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,29/04/2024 10:05:06*,-1.886, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,29/04/2024 10:05:06*,-1.838, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,29/04/2024 10:05:06*,-1.422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,29/04/2024 10:05:06*,-1.429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,29/04/2024 10:05:06*,-1.18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,29/04/2024 10:05:06*,-1.184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-457,10.1,29/04/2024 10:05:06,-1.345,15.5,1019228,597179,904903.41,319.04,1808.01,20364.68,3252.24,56137.52,1931.9,46.92,76.34,402.25,50.49,5840.28,860.95,1140.72,81.88,1094.76,113.14,311.45,69.83,125.65,47.7,78.44,15.85,8895.84,842.11,5.8,0.77,106.72,12.04,73.51,10.92,0,0,19.92,3.44,45.36,6.2,0,0,0,0,51.81,11.79,35.92,7.77,184659.1,529.05,2998.17,38478.3,6144.98,120096.96,4132.97,107.5,174.93,1004.37,126.08,7035.23,1037.11,1596.1,114.57,1826.6,188.78,556,124.65,183.65,69.72,112.71,22.78,12718.77,1204.01,7.39,0.98,133.59,15.07,91.5,13.6,0,0,23.55,4.07,61.27,8.38,0,0,0,0,55.81,12.7,40.75,8.82
IAEA-457,10.2,29/04/2024 10:05:06,-1.322,15.5,1024010,596490,903647.02,286.54,1862.9,20598.89,3289.72,56940.6,1958,49.12,77.28,464.66,50.63,5878.58,866.73,1121.45,82.39,1119.75,114.86,288.49,69.64,125.29,47.76,81.4,16.39,9042,856.32,5.7,0.79,129.41,16.89,63.71,9.76,0,0,23.39,3.67,49.01,6.32,0,0,6.6,29.53,50.75,11.58,27.64,7.65,187181.2,475.16,3089.2,38920.82,6215.81,121815.01,4188.82,112.55,177.08,1160.21,126.42,7081.36,1044.07,1569.15,115.29,1868.3,191.64,515.01,124.32,183.11,69.8,116.96,23.55,12927.75,1224.31,7.25,1,161.99,21.14,79.31,12.15,0,0,27.67,4.34,66.2,8.53,0,0,7.37,32.97,54.67,12.47,31.35,8.67
IAEA-457,10.3,29/04/2024 10:05:06,-1.341,15.4,1025325,598264,899287.65,1084.42,1839.22,21756.96,3468.15,59233.12,2032.35,28.73,77.84,338.39,51.79,5995.99,884.15,1126,83.93,1192.47,120.46,287,70.49,106.13,44.64,28.88,6.45,9221.39,873.51,5.84,0.79,96.23,9.88,44.82,7.56,0,0,24.9,3.77,54.27,6.43,0,0,0,0,47.96,11.84,38.83,8.01,195600.77,1798.28,3049.93,41108.97,6552.94,126719.48,4347.88,65.84,178.37,844.93,129.31,7222.8,1065.05,1575.51,117.44,1989.63,200.99,512.35,125.84,155.11,65.25,41.49,9.27,13184.22,1248.89,7.43,1.01,120.46,12.37,55.79,9.41,0,0,29.45,4.46,73.31,8.68,0,0,0,0,51.66,12.75,44.05,9.09
IAEA-457,10.4,29/04/2024 10:05:06,-1.34,15.4,1028846,598221,897847.71,252.37,1886.25,21895.89,3491.09,60710.26,2080.27,61.07,80.53,331.06,52.52,6137.75,904.66,1183.29,84.89,1153.14,118.09,294.39,71.23,137.42,50.75,129.95,24.79,9531.54,903.76,6.3,0.81,110.62,12.5,69.67,10.61,0,0,21.79,3.65,50.78,6.52,0,0,2.55,30.21,41.9,11.76,30.56,8.03,198560.3,418.49,3127.92,41371.47,6596.28,129879.57,4450.39,139.94,184.53,826.63,131.15,7393.56,1089.76,1655.67,118.78,1924,197.02,525.54,127.15,200.84,74.17,186.72,35.61,13627.66,1292.15,8.02,1.03,138.48,15.64,86.71,13.21,0,0,25.77,4.31,68.59,8.81,0,0,2.85,33.73,45.13,12.67,34.67,9.11
IAEA-457,10.5,29/04/2024 10:05:06,-1.227,15.4,1029138,596811,897903.65,232,1875.78,22227.49,3541.75,60496.71,2073.02,55.59,79.08,302.19,52.57,6180.19,910.75,1173.36,84.55,1184.72,120.57,318.66,71.99,104.1,44.4,155.33,29.07,9320.99,883.06,5.88,0.79,143.17,19.84,50.14,8.24,0,0,24.49,3.86,48.28,6.45,0,0,0,0,39.73,11.76,33.32,8.07,198445.24,384.71,3110.56,41998.01,6692.01,129422.71,4434.89,127.38,181.21,754.54,131.26,7444.69,1097.09,1641.77,118.3,1976.7,201.16,568.88,128.52,152.15,64.9,223.19,41.77,13326.63,1262.54,7.48,1.01,179.22,24.84,62.41,10.26,0,0,28.97,4.57,65.22,8.71,0,0,0,0,42.8,12.66,37.8,9.16
IAEA-457,10.6,29/04/2024 10:05:06,-1.125,15.4,1027791,597470,898655.66,292.73,1844.98,22050.7,3514.21,60020.14,2057.87,29.25,78.24,300.99,52.16,6057.61,893.21,1103.79,84.17,1197.09,120.94,323.17,71.31,146.51,52.45,68.55,14.08,9395.54,890.47,6.24,0.81,131.55,17.09,65.16,10.05,0,0,25.62,3.84,53.1,6.43,0,0,0,0,45.72,11.62,30.88,7.92,196972.73,485.42,3059.48,41663.98,6639.96,128403.18,4402.47,67.03,179.27,751.54,130.24,7297.03,1075.96,1544.43,117.77,1997.33,201.78,576.92,127.29,214.13,76.65,98.49,20.23,13433.21,1273.14,7.94,1.03,164.68,21.39,81.1,12.5,0,0,30.29,4.54,71.73,8.69,0,0,0,0,49.25,12.52,35.03,8.98
IAEA-457,10.7,29/04/2024 10:05:06,-1.074,15.5,1022273,597083,903723.47,343.54,1847.84,20777.38,3316.77,57035.98,1960.97,33.67,77.02,404.15,51.03,5838.3,861.33,1137.73,83.05,1069.33,111.56,286.2,69.71,118.31,46.39,89.36,17.75,8827.99,835.31,5.8,0.77,119.13,14.62,47.92,7.81,0,0,21.18,3.52,47.53,6.24,0,0,0,0,40.96,11.43,32.08,7.71,187161.93,569.68,3064.22,39258.09,6266.91,122019.07,4195.18,77.14,176.49,1009.11,127.42,7032.84,1037.56,1591.92,116.2,1784.17,186.14,510.92,124.45,172.92,67.8,128.4,25.5,12621.76,1194.27,7.38,0.97,149.12,18.3,59.64,9.72,0,0,25.05,4.16,64.2,8.43,0,0,0,0,44.12,12.31,36.39,8.75
IAEA-457,10.8,29/04/2024 10:05:06,-1.105,15.5,1020317,595335,904199.14,319.09,1835.9,20161.9,3221.58,57376.51,1971.78,15.3,16.88,412.76,50.85,5641.85,833.06,1074.38,82.21,1055.25,110.51,309.59,70.01,127.77,48.18,112.04,21.63,8865.91,839.08,5.53,0.76,112.13,13.14,59.61,9.35,0,0,18.58,3.3,49.04,6.27,1.27,6.63,0,0,45.27,11.48,37.07,7.8,186476.41,529.14,3044.42,38095.15,6087.06,122747.57,4218.3,35.05,38.68,1030.63,126.96,6796.2,1003.51,1503.28,115.03,1760.67,184.38,552.67,124.98,186.75,70.42,160.98,31.07,12675.98,1199.67,7.04,0.97,140.36,16.45,74.2,11.64,0,0,21.97,3.9,66.25,8.47,1.7,8.84,0,0,48.77,12.36,42.06,8.85
IAEA-457,10.9,29/04/2024 10:05:06,-1.19,15.5,1020050,593178,906071.04,312.93,1843.2,19958.79,3189.72,56184.65,1933.06,55.51,76.8,233.66,51.27,5576.29,823.2,1102.2,81.65,1079.36,111.62,250.71,68.21,116.27,45.81,76.91,15.59,8612.65,814.49,6.13,0.76,143.97,20.71,67.02,10.08,0,0,23.78,3.67,48.53,6.11,0,0,5.82,29.2,41.05,11.19,32.71,7.59,182693.91,518.93,3056.54,37711.38,6026.86,120197.78,4135.47,127.19,175.98,583.43,128.01,6717.23,991.64,1542.21,114.25,1800.9,186.23,447.56,121.77,169.94,66.96,110.51,22.4,12313.88,1164.51,7.8,0.97,180.22,25.93,83.42,12.54,0,0,28.12,4.34,65.56,8.25,0,0,6.5,32.61,44.22,12.06,37.1,8.61
IAEA-457,11,29/04/2024 10:05:06,-1.116,15.5,1015436,591613,906128.98,467.77,1801.89,20796.33,3318.43,55326.95,1905.6,61.02,77.67,341.27,50.58,5553.56,819.98,1029.78,81.02,1051.9,109.78,277.79,68.56,125.06,47.4,84.67,16.87,8442.88,797.75,6.23,0.77,103.16,11.47,53.48,8.38,0,0,22.85,3.53,51.4,6.18,0,0,0.18,29.11,43.79,11.2,30.97,7.52,182564.25,775.7,2988.04,39293.88,6270.06,118362.87,4076.71,139.82,177.96,852.12,126.29,6689.84,987.75,1440.87,113.37,1755.09,183.17,495.9,122.4,182.78,69.28,121.65,24.25,12071.15,1140.58,7.93,0.98,129.13,14.35,66.56,10.44,0,0,27.02,4.18,69.43,8.35,0,0,0.2,32.5,47.17,12.06,35.13,8.53
11.11,11.1,29/04/2024 10:05:06*,-1.115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,29/04/2024 10:05:06*,-1.124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,29/04/2024 10:05:06*,-1.072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,29/04/2024 10:05:06*,-0.96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,29/04/2024 10:05:06*,-1.08, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,29/04/2024 10:05:06*,-1.598, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,29/04/2024 10:05:06*,-1.742, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,29/04/2024 10:05:06*,-1.149, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,29/04/2024 10:05:06*,-0.928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12,29/04/2024 10:05:06*,-1.781, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,29/04/2024 10:05:06*,-0.533, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,29/04/2024 10:05:06*,1.476, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,29/04/2024 10:05:06*,-0.375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,29/04/2024 10:05:06*,-0.943, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,29/04/2024 10:05:06*,-1.324, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,29/04/2024 10:05:06*,-1.054, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,29/04/2024 10:05:06*,-1.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,29/04/2024 10:05:06*,-1.473, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
