standard_ID,element,mean_med_conc,var,value,perc_dev,true_concentration,configuration
Carbonatite,Zn,23.203333333333333,conc_range,1.5950000000000024,6.874012354546771,25,"Dry, WS 1 x 15 mm"
Carbonatite,Zr,10.040000000000001,mean_med_error,11.28,112.35059760956175,87,"Dry, WS 1 x 15 mm"
Carbonatite,Zr,10.040000000000001,conc_range,2.1849999999999987,21.762948207171302,87,"Dry, WS 1 x 15 mm"
IAEA-158A,Al,24116.97333333333,mean_med_error,3842.2933333333335,15.931905219726303,52200,"Dry, WS 1 x 15 mm"
IAEA-158A,Al,24116.97333333333,conc_range,1265.9799999999996,5.249332005729849,52200,"Dry, WS 1 x 15 mm"
IAEA-158A,Ca,29782.49,mean_med_error,345.21999999999997,1.1591374663434788,65300,"Dry, WS 1 x 15 mm"
IAEA-158A,Ca,29782.49,conc_range,269.0699999999997,0.9034503159406743,65300,"Dry, WS 1 x 15 mm"
IAEA-158A,Cr,188.75333333333333,mean_med_error,70.2,37.19139617843394,77,"Dry, WS 1 x 15 mm"
IAEA-158A,Cr,188.75333333333333,conc_range,19.310000000000002,10.230282908911102,77,"Dry, WS 1 x 15 mm"
IAEA-158A,Fe,9705.973333333333,mean_med_error,908.51,9.3603183194404,26600,"Dry, WS 1 x 15 mm"
IAEA-158A,Fe,9705.973333333333,conc_range,253.63000000000102,2.6131330809343627,26600,"Dry, WS 1 x 15 mm"
IAEA-158A,Mg,2017.3733333333334,mean_med_error,2146.596666666667,106.40552401472543,10860,"Dry, WS 1 x 15 mm"
IAEA-158A,Mg,2017.3733333333334,conc_range,146.8900000000001,7.281250206539201,10860,"Dry, WS 1 x 15 mm"
IAEA-158A,Mn,140.38333333333333,mean_med_error,27.963333333333335,19.919268669120267,367,"Dry, WS 1 x 15 mm"
IAEA-158A,Mn,140.38333333333333,conc_range,50.27000000000001,35.809094146978524,367,"Dry, WS 1 x 15 mm"
IAEA-158A,Pb,44.879999999999995,mean_med_error,15.47,34.46969696969697,41,"Dry, WS 1 x 15 mm"
IAEA-158A,Pb,44.879999999999995,conc_range,3.229999999999997,7.19696969696969,41,"Dry, WS 1 x 15 mm"
IAEA-158A,Sr,157.43,mean_med_error,11.116666666666667,7.0613394312816284,478,"Dry, WS 1 x 15 mm"
IAEA-158A,Sr,157.43,conc_range,2.730000000000018,1.7341040462427861,478,"Dry, WS 1 x 15 mm"
IAEA-158A,U,37.03333333333333,mean_med_error,10.83,29.243924392439247,38.1522222222222,"Dry, WS 1 x 15 mm"
IAEA-158A,U,37.03333333333333,conc_range,4.480000000000004,12.097209720972108,38.1522222222222,"Dry, WS 1 x 15 mm"
IAEA-158A,V,379.5133333333333,mean_med_error,100.05333333333333,26.363588455390236,74.1,"Dry, WS 1 x 15 mm"
IAEA-158A,V,379.5133333333333,conc_range,45.24000000000001,11.920529801324506,74.1,"Dry, WS 1 x 15 mm"
IAEA-158A,Zn,27.976666666666667,mean_med_error,5.45,19.480519480519483,141,"Dry, WS 1 x 15 mm"
IAEA-158A,Zn,27.976666666666667,conc_range,4.68,16.728225902537826,141,"Dry, WS 1 x 15 mm"
IAEA-158A,Zr,68.47666666666667,mean_med_error,8.673333333333334,12.66611497833812,1031,"Dry, WS 1 x 15 mm"
IAEA-158A,Zr,68.47666666666667,conc_range,0.789999999999992,1.153677651754844,1031,"Dry, WS 1 x 15 mm"
IAEA-456,Al,14021.215,mean_med_error,2278.86,16.252942416188613,55400,"Dry, WS 1 x 15 mm"
