standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
IAEA-158A,Sr,157.43,478,"Dry, WS 1 x 15 mm",29782.49,65300,0.005285991869719423,0.007320061255742726,-5.242695000879273,-4.917136582773066,log(Sr/Ca)
IAEA-158A,U,37.03333333333333,194,"Dry, WS 1 x 15 mm",29782.49,65300,0.0012434599435216238,0.0029709035222052066,-6.689857507928337,-5.818889156201195,log(U/Ca)
IAEA-158A,V,379.5133333333333,74.1,"Dry, WS 1 x 15 mm",29782.49,65300,0.012742834240298017,0.001134762633996937,-4.3627861857391315,-6.781331782962481,log(V/Ca)
IAEA-158A,Zn,27.976666666666667,141,"Dry, WS 1 x 15 mm",29782.49,65300,9.393662741653457e-4,0.0021592649310872894,-6.9703050864791845,-6.137987424886354,log(Zn/Ca)
IAEA-456,Cr,176.535,589,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-456,Cu,84.785,44.6,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-456,Fe,10680.781666666666,49.5,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-456,Mn,170.53666666666666,825,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-456,Pb,29.27,33.4,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-456,V,296.21999999999997,223,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-456,Zn,27.601666666666667,203,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-457,Cr,195.68666666666667,144,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-457,Cu,249.64833333333337,365,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-457,Fe,15374.14,41450,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-457,Mn,266.0133333333333,427,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-457,Pb,68.48333333333333,105,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-457,Sr,37.24,137,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Sr/Ca)
IAEA-457,V,419.39166666666665,87.4,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-457,Zn,111.37833333333332,425,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-458,Cr,194.935,91.5,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-458,Cu,118.725,48.1,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-458,Fe,18060.44,40700,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-458,Mn,554.4033333333333,886,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-458,Pb,48.461666666666666,35.5,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-458,Sr,45.82,124,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Sr/Ca)
IAEA-458,V,447.98833333333334,99.8,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-458,Zn,37.34,154,"Dry, WS 1 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-461,Cr,125.30833333333334,27,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.0303177914244019,0.002912621359223301,-3.496020563064192,-5.838701792555572,log(Cr/Ca)
IAEA-461,Cu,95.88166666666666,26.1,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.023198140890528917,0.0028155339805825243,-3.7636831375497017,-5.872603344231253,log(Cu/Ca)
IAEA-461,Fe,1053.3366666666666,2600,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.25485010062917934,0.28047464940668826,-1.367079747339663,-1.2712719345503274,log(Fe/Ca)
IAEA-461,Mn,65.21166666666667,333,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.015777671411352973,0.035922330097087375,-4.149159540273787,-3.326396168579457,log(Mn/Ca)
IAEA-461,Pb,26.118333333333336,25.8,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.006319214064132502,0.002783171521035599,-5.064160435497397,-5.884164166632329,log(Pb/Ca)
IAEA-461,V,164.32666666666665,6.86,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.03975810285669122,7.400215749730313e-4,-3.2249416132041056,-7.208831216822107,log(V/Ca)
IAEA-461,Zn,51.06333333333333,156,"Dry, WS 1 x 15 mm",4133.161666666667,9270,0.0123545453702311,0.016828478964401296,-4.393731237447971,-4.084682651310364,log(Zn/Ca)
IAEA-470,Cr,108.23833333333332,0.97,"Dry, WS 1 x 15 mm",1237.8916666666669,2430,0.08743764599756303,3.991769547325103e-4,-2.436829356821585,-7.826105743819303,log(Cr/Ca)
