standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
IAEA-158A,Zn,24.45,141,"Wet, WS 10 x 15 mm",19658.42,65300,0.0012437418673525136,0.0021592649310872894,-6.689630808324899,-6.137987424886354,log(Zn/Ca)
IAEA-456,Cr,140.14,589,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-456,Cu,6.591666666666667,44.6,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-456,Fe,8817.616666666667,49.5,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-456,Mn,134.53166666666667,825,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-456,Pb,8.45,33.4,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-456,V,67.60166666666667,223,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-456,Zn,31.533333333333335,203,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-457,Cr,61.403333333333336,144,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-457,Cu,90.78833333333334,365,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-457,Fe,9341.896666666667,41450,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-457,Mn,116.975,427,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-457,Pb,28.22,105,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-457,Sr,21.448333333333338,137,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Sr/Ca)
IAEA-457,V,56.836666666666666,87.4,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-457,Zn,84.48666666666666,425,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-458,Cr,43.27333333333333,91.5,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cr/Ca)
IAEA-458,Cu,9.9783333333333335,48.1,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Cu/Ca)
IAEA-458,Fe,9544.681666666667,40700,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Fe/Ca)
IAEA-458,Mn,257.20166666666665,886,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Mn/Ca)
IAEA-458,Pb,12.29,35.5,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Pb/Ca)
IAEA-458,Sr,21.523333333333333,124,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Sr/Ca)
IAEA-458,V,51.75833333333333,99.8,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(V/Ca)
IAEA-458,Zn,28.663333333333338,154,"Wet, WS 10 x 15 mm",NA,NA,NA,NA,NA,NA,log(Zn/Ca)
IAEA-461,Cr,30.31833333333333,27,"Wet, WS 10 x 15 mm",2305.455,9270,0.013150694042318473,0.002912621359223301,-4.331280742867586,-5.838701792555572,log(Cr/Ca)
IAEA-461,Cu,7.833333333333333,26.1,"Wet, WS 10 x 15 mm",2305.455,9270,0.00339773855197058,0.0028155339805825243,-5.684645200431652,-5.872603344231253,log(Cu/Ca)
IAEA-461,Fe,599.3166666666667,2600,"Wet, WS 10 x 15 mm",2305.455,9270,0.25995591614959596,0.28047464940668826,-1.3472432156131748,-1.2712719345503274,log(Fe/Ca)
IAEA-461,Mn,56.205,333,"Wet, WS 10 x 15 mm",2305.455,9270,0.024379135571936994,0.035922330097087375,-3.714027611999895,-3.326396168579457,log(Mn/Ca)
IAEA-461,Pb,7.430000000000001,25.8,"Wet, WS 10 x 15 mm",2305.455,9270,0.0032227911626989034,0.002783171521035599,-5.737507474183988,-5.884164166632329,log(Pb/Ca)
IAEA-461,V,15.041666666666666,6.86,"Wet, WS 10 x 15 mm",2305.455,9270,0.006524380942879678,7.400215749730313e-4,-5.03220920492872,-7.208831216822107,log(V/Ca)
IAEA-461,Zn,40.02333333333333,156,"Wet, WS 10 x 15 mm",2305.455,9270,0.017360275231281173,0.016828478964401296,-4.053570715539139,-4.084682651310364,log(Zn/Ca)
IAEA-470,Cr,14.553333333333333,0.97,"Wet, WS 10 x 15 mm",1039.89,2430,0.013995069991377292,3.991769547325103e-4,-4.269050154857002,-7.826105743819303,log(Cr/Ca)
IAEA-470,Cu,67.265,146,"Wet, WS 10 x 15 mm",1039.89,2430,0.06468472626912461,0.060082304526748974,-2.7382301753731837,-2.812039914626258,log(Cu/Ca)
IAEA-470,Fe,99.02333333333333,131,"Wet, WS 10 x 15 mm",1039.89,2430,0.09522481544522336,0.053909465020576135,-2.35151470471099,-2.9204492131334425,log(Fe/Ca)
IAEA-470,Mg,1279.52,3080,"Wet, WS 10 x 15 mm",1039.89,2430,1.2304378347709852,1.2674897119341564,0.20737006927289006,0.237038339633026,log(Mg/Ca)
IAEA-470,Mn,31.026666666666667,67,"Wet, WS 10 x 15 mm",1039.89,2430,0.029836489115835967,0.02757201646090535,-3.5120231675447084,-3.590953916943628,log(Mn/Ca)
IAEA-470,Pb,1.8766666666666665,0.361,"Wet, WS 10 x 15 mm",1039.89,2430,0.0018046780588972548,1.48559670781893e-4,-6.3173730638272,-8.81452385698385,log(Pb/Ca)
IAEA-470,Sr,2.73,20.6,"Wet, WS 10 x 15 mm",1039.89,2430,0.002625277673600092,0.008477366255144033,-5.942568608113821,-4.770355460539059,log(Sr/Ca)
IAEA-470,V,12.655,0.9,"Wet, WS 10 x 15 mm",1039.89,2430,0.012169556395387972,3.703703703703704e-4,-4.408817823313602,-7.90100705199242,log(V/Ca)
IAEA-470,Zn,263.9633333333333,727,"Wet, WS 10 x 15 mm",1039.89,2430,0.2538377456589959,0.29917695473251027,-1.3710600126992174,-1.206720058801075,log(Zn/Ca)
Lujaurite,Al,21250.21833333333,72186,"Wet, WS 10 x 15 mm",12037.056666666667,23013,1.7653998748863575,3.1367487941598227,0.5683772227341377,1.1431868476341736,log(Al/Ca)
Lujaurite,Cr,44.83166666666667,10,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.003724470849324461,4.345370008256203e-4,-5.592830491113849,-7.74122945963336,log(Cr/Ca)
Lujaurite,Cu,11.51,13,"Wet, WS 10 x 15 mm",12037.056666666667,23013,9.562138252513003e-4,5.648981010733064e-4,-6.952529003341655,-7.478865195165869,log(Cu/Ca)
Lujaurite,Fe,11049.518333333332,622872,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.9179584876369277,27.066093077825577,-0.08560310982319809,3.2982817665690236,log(Fe/Ca)
Lujaurite,K,10295.705,45741,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.8553340974551641,1.9876156954764699,-0.15626312911360954,0.6869357774126108,log(K/Ca)
Lujaurite,Mg,256.79499999999996,1688,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.02133370367119093,0.0733498457393647,-3.847467124854176,-2.6125148774715035,log(Mg/Ca)
Lujaurite,Mn,1272.6666666666667,6000,"Wet, WS 10 x 15 mm",12037.056666666667,23013,0.10572905834953561,0.2607222004953722,-2.2468755104578633,-1.3442998044172139,log(Mn/Ca)
