Exported at 24/04/2024 14:10:49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy suche 10x15 he 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-478,3.5,24/04/2024 11:30:06,-2.262,16.4,1066601,370896,827825.02,1837.5,723.67,26538.01,1039.82,127385.49,1670.6,160.67,64.95,0,0,6014.98,376.7,2490.01,42.24,1077.94,52.08,40.56,10.98,61.69,20.22,251.89,31.96,6174.28,121.56,1.64,0.23,6.23,1.65,10.3,2.57,0.22,0.3,20.98,1.28,80.08,2.9,0,0,0,0,9.04,2.3,13.47,1.92,348139.41,3047.08,1200.05,50142.57,1964.71,272520.22,3573.98,368.15,148.82,0,0,7245.67,453.77,3484.04,59.1,1798.54,86.89,72.41,19.6,90.16,29.55,361.92,45.92,8827.64,173.8,2.08,0.29,7.8,2.07,12.82,3.2,0.29,0.39,24.81,1.52,108.17,3.92,0,0,0,0,9.73,2.48,15.28,2.17
IAEA-478,3.6,24/04/2024 11:30:06,-3.572,16.4,1049700,365863,833217,1857.59,708.53,25585.97,1003.8,123622.95,1623.03,147.34,63.41,0,0,5668.85,355.05,2401.99,41.06,1082.4,52.03,41.77,10.58,63.34,19.77,251.5,31.84,5922.08,116.66,1.47,0.22,6.24,1.59,12.46,2.62,0,0,20.29,1.24,76.08,2.79,0,0,0,0,8.84,2.25,11.85,1.82,337398.67,3080.39,1174.94,48343.74,1896.64,264470.88,3472.2,337.61,145.29,0,0,6828.72,427.69,3360.88,57.46,1805.98,86.8,74.57,18.89,92.57,28.9,361.36,45.75,8467.06,166.8,1.86,0.27,7.81,1.99,15.51,3.26,0,0,23.99,1.46,102.77,3.77,0,0,0,0,9.53,2.42,13.45,2.07
IAEA-478,3.7,24/04/2024 11:30:06,-3.672,16.5,1032766,364034,839720.82,1827.03,722.18,24219.21,952.55,119268.39,1567.93,112.18,62.52,0,0,5476.39,343.04,2237.56,39.51,1032.17,49.75,32.42,10.37,56.01,18.88,234.09,29.46,5655.34,111.51,1.69,0.22,7.04,1.6,11.57,2.54,0.24,0.28,18.06,1.14,69.6,2.67,0,0,0,0,8.24,2.11,11.95,1.8,324378.2,3029.72,1197.58,45761.29,1799.81,255155.03,3354.33,257.04,143.26,0,0,6596.88,413.23,3130.81,55.28,1722.16,83,57.87,18.52,81.86,27.59,336.35,42.33,8085.69,159.43,2.15,0.28,8.82,2,14.4,3.16,0.32,0.36,21.35,1.35,94.02,3.6,0,0,0,0,8.88,2.27,13.55,2.05
IAEA-478,3.8,24/04/2024 11:30:06,-3.562,16.6,1004960,356403,848892.88,1414.08,799.02,23454.79,922.91,112324.81,1480.21,101.59,60.2,0,0,5025.64,314.77,2141,37.79,960.13,46.41,42.32,9.99,36.6,16.85,225.44,28.3,5260.44,103.83,1.51,0.21,5.12,1.47,11.52,2.48,0.34,0.27,16.01,1.05,68.3,2.59,0,0,0,0,7.92,2,9.56,1.68,305974.35,2344.93,1325,44316.95,1743.8,240300.39,3166.67,232.77,137.94,0,0,6053.91,379.17,2995.7,52.88,1601.96,77.43,75.55,17.83,53.5,24.63,323.92,40.66,7521.08,148.44,1.92,0.27,6.41,1.84,14.34,3.09,0.45,0.35,18.94,1.24,92.26,3.49,0,0,0,0,8.53,2.15,10.85,1.91
IAEA-478,3.9,24/04/2024 11:30:06,-3.471,16.8,955866,333943,863611.69,1677.46,705.13,21224.99,838.37,101265.62,1340.51,100.62,55.95,0,0,4464.15,279.6,1884.14,34.69,827.41,40.37,33.03,9.32,63.46,18.21,192.43,23.8,4556.58,90.3,1.25,0.19,4.52,1.35,10.62,2.33,0.24,0.24,12.22,0.86,54.99,2.26,0,0,0,0,5.46,1.79,9.11,1.53,276220.2,2781.69,1169.3,40103.83,1584.07,216641.06,2867.8,230.57,128.19,0,0,5377.54,336.81,2636.3,48.53,1380.53,67.36,58.97,16.65,92.75,26.62,276.49,34.19,6514.74,129.11,1.59,0.24,5.66,1.69,13.22,2.9,0.31,0.32,14.45,1.01,74.29,3.06,0,0,0,0,5.88,1.92,10.34,1.74
4.01,4,24/04/2024 11:30:06*,-3.541, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,24/04/2024 11:30:06*,-3.771, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,24/04/2024 11:30:06*,-1.635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,24/04/2024 11:30:06*,0.359, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,24/04/2024 11:30:06*,-1.809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,24/04/2024 11:30:06*,-1.826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,24/04/2024 11:30:06*,-2.824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,24/04/2024 11:30:06*,-4.922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,24/04/2024 11:30:06*,-5.434, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,24/04/2024 11:30:06*,-5.538, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,24/04/2024 11:30:06*,-5.506, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,24/04/2024 11:30:06*,-5.475, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,24/04/2024 11:30:06*,-5.313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,24/04/2024 11:30:06*,-4.554, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,24/04/2024 11:30:06*,-2.583, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,24/04/2024 11:30:06*,-1.873, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,24/04/2024 11:30:06*,-2.089, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,24/04/2024 11:30:06*,-2.078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,24/04/2024 11:30:06*,-2.717, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,24/04/2024 11:30:06*,-2.894, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,24/04/2024 11:30:06*,-2.949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,24/04/2024 11:30:06*,-2.966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.2,24/04/2024 11:30:06*,-2.983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.3,24/04/2024 11:30:06*,-2.907, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.4,24/04/2024 11:30:06*,-2.858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.5,24/04/2024 11:30:06*,-2.787, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.6,24/04/2024 11:30:06*,-2.719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.7,24/04/2024 11:30:06*,-2.719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.8,24/04/2024 11:30:06*,-2.693, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.9,24/04/2024 11:30:06*,-2.744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,7,24/04/2024 11:30:06*,-2.727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
