Exported at 23/05/2024 10:20:14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy mokre 1x15 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
2.51,2.5,23/05/2024 08:20:36*,-2.069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.61,2.6,23/05/2024 08:20:36*,-1.881, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.71,2.7,23/05/2024 08:20:36*,-2.11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,23/05/2024 08:20:36*,-2.195, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,23/05/2024 08:20:36*,-2.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60113 Gypsum,3,23/05/2024 08:20:36,-2.298,15.1,1182832,573240,890191.18,5850.07,2278.25,3619.24,746.77,9832.9,428.92,0,0,36158.77,1000.83,729.16,175.52,52003.24,478.85,3.64,31.73,241.25,99.29,184.66,69.71,94.07,44.48,725.48,76.25,7.88,0.9,72.43,5.22,16.63,4.2,0,0,174.02,11.46,0,0,1.86,8.38,55.65,42.01,29.28,13.21,8.59,8.83,203814.03,9701.03,3777.97,6838.42,1411,21035.86,917.61,0,0,90284.98,2498.97,878.35,211.43,72763.25,670.01,6.07,52.94,430.68,177.25,269.9,101.89,135.16,63.9,1037.25,109.02,10.02,1.14,90.67,6.54,20.7,5.23,0,0,205.8,13.55,0,0,2.48,11.18,62.13,46.91,31.54,14.23,9.75,10.02
NCS DC60113 Gypsum,3.1,23/05/2024 08:20:36,-2.387,15.1,1194797,572732,884502.31,5072.35,2255.45,4155.12,821.11,10780.8,460.63,0,0,38228.24,1055.85,945.9,198.68,54434.01,498.24,25.27,32.74,304.65,102.98,156.88,65.47,124.02,46.66,758.46,79.6,8.63,0.97,69.8,4.82,15.13,4.28,0,0,157.28,10.83,0,0,7.13,8.8,218.97,141.32,28.24,13.7,6.81,9.09,214755.34,8411.35,3740.16,7850.95,1551.46,23063.74,985.43,0,0,95452.23,2636.36,1139.44,239.33,76164.4,697.14,42.16,54.63,543.86,183.83,229.3,95.69,178.2,67.04,1084.41,113.8,10.98,1.23,87.37,6.04,18.83,5.32,0,0,185.99,12.81,0,0,9.5,11.73,244.49,157.78,30.42,14.76,7.73,10.31
NCS DC60113 Gypsum,3.2,23/05/2024 08:20:36,-2.571,15.1,1204956,572792,882188.81,3736.07,2229.61,4358.17,850.95,11303.98,478.71,0,0,39718.98,1095.7,809.37,187.31,55848.66,509.4,11.26,33.41,306.33,105.16,203.08,75.22,115.5,47.49,875.91,89.55,8.47,0.99,11.92,0.53,17.21,4.57,0,0,153.19,10.76,2.06,7.58,3.85,8.98,284.65,177.43,35.43,13.92,7.1,9.29,219787.23,6195.44,3697.3,8234.6,1607.84,24182.99,1024.13,0,0,99174.46,2735.85,974.97,225.64,78143.79,712.76,18.79,55.75,546.86,187.74,296.82,109.94,165.95,68.23,1252.33,128.03,10.78,1.26,14.92,0.66,21.42,5.69,0,0,181.17,12.73,2.79,10.24,5.13,11.97,317.82,198.1,38.17,14.99,8.06,10.54
NCS DC60113 Gypsum,3.3,23/05/2024 08:20:36,-2.693,15,1220119,574788,871546.64,6277.18,2401.63,4955.64,940.99,11914.32,501,0,0,42011.45,1156.99,928.93,202.55,60173.68,543.04,29.5,34.99,270.89,109.26,210.71,78.37,145.26,50.52,912.11,93.61,8.3,0.99,25.4,1.19,19.6,4.7,0,0,161.67,11.33,3.45,7.98,5.71,9.38,367,219.28,24.66,14.86,7.88,9.76,238543.51,10409.29,3982.56,9363.5,1777.97,25488.72,1071.81,0,0,104898.55,2888.89,1119,243.99,84195.39,759.83,49.21,58.38,483.59,195.05,307.96,114.54,208.72,72.59,1304.09,133.83,10.57,1.26,31.79,1.49,24.4,5.85,0,0,191.19,13.39,4.67,10.78,7.62,12.5,409.75,244.83,26.57,16.01,8.94,11.07
NCS DC60113 Gypsum,3.4,23/05/2024 08:20:36,-2.788,15,1229382,575828,866312.89,7705.23,2489.58,5230.07,986.73,13483.52,554.86,0,0,42941.26,1182.33,1046.58,216.97,61342.87,553.66,27.48,35.78,282.62,111.82,204.14,77.88,103.69,50.23,872.59,91.18,9.11,1.03,29.97,1.45,15.46,4.82,0,0,187.1,12.49,4.77,8.03,4.74,9.62,162.65,111.84,21.09,14.5,12.17,10.05,248583.23,12777.4,4128.42,9882.02,1864.39,28845.77,1187.04,0,0,107220.2,2952.15,1260.72,261.37,85831.32,774.69,45.84,59.7,504.53,199.63,298.36,113.83,148.99,72.17,1247.58,130.36,11.59,1.31,37.51,1.82,19.24,6,0,0,221.26,14.77,6.45,10.85,6.32,12.83,181.6,124.87,22.72,15.62,13.8,11.4
NCS DC60113 Gypsum,3.5,23/05/2024 08:20:36,-2.777,14.9,1247251,576813,854870.23,8553.8,2513.32,6156.27,1121.52,13992.55,573.76,0,0,46487.58,1277.18,891.85,206.85,66444.53,593.33,25.72,37.66,355.27,118.7,196.94,78.75,95.97,53.11,1029.72,105.33,9.12,1.08,45.7,2.44,15.73,4.98,0,0,206.12,13.62,0,0,5.94,10.23,571.89,314.06,33.56,16.03,11.51,10.63,269473.19,14184.56,4167.78,11632.03,2119.06,29934.75,1227.46,0,0,116075.03,3189,1074.33,249.17,92969.59,830.2,42.91,62.83,634.22,211.91,287.83,115.1,137.9,76.31,1472.24,150.59,11.61,1.38,57.2,3.05,19.58,6.19,0,0,243.76,16.11,0,0,7.92,13.64,638.52,350.66,36.16,17.27,13.05,12.06
NCS DC60113 Gypsum,3.6,23/05/2024 08:20:36,-2.779,14.9,1240255,576702,858651.88,8505.58,2542.79,5836.57,1075.01,13851.78,568.36,0,0,46058.05,1266.03,861.73,203.36,64231.57,576.86,58.79,36.97,296.98,115.88,163.71,71.96,81.97,51.57,930.97,96.7,9.41,1.07,90.55,6.87,18.69,4.96,0,0,183.95,12.51,0,0,7.5,10,109.55,78.84,41.15,15.61,9.64,10.38,263549.97,14104.6,4216.65,11027.97,2031.19,29633.6,1215.91,0,0,115002.52,3161.15,1038.04,244.97,89873.2,807.14,98.09,61.68,530.16,206.86,239.27,105.17,117.78,74.1,1331.05,138.26,11.97,1.37,113.35,8.6,23.26,6.17,0,0,217.54,14.79,0,0,10,13.33,122.31,88.03,44.32,16.82,10.94,11.78
NCS DC60113 Gypsum,3.7,23/05/2024 08:20:36,-2.795,15,1223421,575134,869917.93,7313.35,2497.85,5257.09,990.87,13106.91,542.44,0,0,42345.27,1166.57,927.85,203.11,59115.46,537.2,54.42,34.91,353.71,110.45,202.43,76.59,93.01,48.82,900.76,92.74,8.66,1.01,87.83,6.75,15.94,4.67,0,0,186.42,12.4,3.91,7.92,5.7,9.39,58.92,45.99,37.14,14.72,7.32,9.72,242592.96,12127.55,4142.12,9933.08,1872.21,28040.07,1160.45,0,0,105732.06,2912.82,1117.69,244.66,82714.71,751.65,90.79,58.24,631.44,197.18,295.86,111.94,133.64,70.14,1287.85,132.6,11.02,1.28,109.95,8.45,19.84,5.82,0,0,220.45,14.66,5.28,10.7,7.6,12.52,65.78,51.35,40,15.85,8.3,11.03
NCS DC60113 Gypsum,3.8,23/05/2024 08:20:36,-2.755,15,1216536,574786,871711.75,7855.43,2470.04,5431.32,1011.8,13286.77,547.4,0,0,41380.78,1140.87,840.78,193.43,57316.8,524.17,29.73,34.48,308.36,108.4,233.95,82.73,96.6,48.5,868.54,90.12,9.08,1.01,72.84,5.02,17.66,4.68,0,0,178.17,12,0,0,11.06,9.38,311.61,192.11,31.9,14.63,6.86,9.69,239311.09,13026.47,4096.01,10262.28,1911.75,28424.84,1171.07,0,0,103323.83,2848.65,1012.81,233.01,80198.02,733.42,49.6,57.53,550.48,193.52,341.93,120.91,138.8,69.69,1241.79,128.85,11.55,1.28,91.18,6.29,21.99,5.83,0,0,210.7,14.19,0,0,14.75,12.5,347.91,214.49,34.36,15.76,7.79,10.99
NCS DC60113 Gypsum,3.9,23/05/2024 08:20:36,-2.687,15,1206349,573726,879029.5,7823,2492.74,5123.79,969.13,12470.32,519.61,0,0,39162.6,1081.31,824.36,189.2,53890.07,497.76,41.41,33.24,342.41,105.23,173.63,69.14,146.73,48.18,674,73.45,7.98,0.93,38.6,2.03,15.22,4.4,0.01,0.32,148.34,10.47,0,0,2.92,8.74,52.37,43.78,24.9,13.55,7.85,9.16,225973.22,12972.7,4133.65,9681.21,1831.13,26678.2,1111.62,0,0,97785.24,2699.93,993.02,227.92,75403.31,696.47,69.09,55.46,611.26,187.85,253.77,101.06,210.82,69.22,963.65,105.02,10.15,1.19,48.32,2.54,18.95,5.48,0.02,0.42,175.42,12.38,0,0,3.89,11.66,58.47,48.88,26.82,14.6,8.91,10.39
4.01,4,23/05/2024 08:20:36*,-2.555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,23/05/2024 08:20:36*,-2.432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,23/05/2024 08:20:36*,-2.478, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,23/05/2024 08:20:36*,-2.006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,23/05/2024 08:20:36*,1.859, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,23/05/2024 08:20:36*,-0.876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,23/05/2024 08:20:36*,-1.454, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,23/05/2024 08:20:36*,-1.364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,23/05/2024 08:20:36*,-1.291, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,23/05/2024 08:20:36*,-0.926, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,23/05/2024 08:20:36*,-1.394, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,23/05/2024 08:20:36*,-1.514, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,23/05/2024 08:20:36*,-1.591, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,23/05/2024 08:20:36*,-1.391, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,23/05/2024 08:20:36*,-1.541, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,23/05/2024 08:20:36*,-1.204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,23/05/2024 08:20:36*,-0.977, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,23/05/2024 08:20:36*,-1.393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,23/05/2024 08:20:36*,-1.445, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,23/05/2024 08:20:36*,-1.515, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,23/05/2024 08:20:36*,-1.649, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,23/05/2024 08:20:36,-1.43,15.7,967405,579983,908535.7,344.71,1749.49,3890.81,752.17,84868.58,2842.67,11.4,77.68,0,0,1106.39,209.91,348.05,71.97,22.97,21.33,160.77,66.11,109.35,43.68,53.62,29.14,314.61,60.17,5.52,0.61,56.5,4.59,10.31,2.84,0,0,2.89,1.62,3.32,4.45,1.11,5.35,130.06,83.38,17.23,8.58,6.1,5.65,192614.01,571.62,2901.14,7351.53,1421.19,181562.31,6081.43,26.13,178,0,0,1332.77,252.85,486.99,100.7,38.32,35.58,287.01,118.03,159.83,63.84,77.04,41.87,449.81,86.02,7.02,0.78,70.72,5.75,12.83,3.54,0,0,3.41,1.92,4.49,6.01,1.48,7.13,145.22,93.1,18.56,9.24,6.92,6.41
NCS DC60117 Siliceous Sand and Ore,6.2,23/05/2024 08:20:36,-1.385,15.6,986840,580942,889402.93,268.49,1669,4774.21,874.43,102866.75,3421.89,0,0,0,0,1294.43,236.91,337.02,76.63,29.2,22.89,172.25,71.44,141.07,51.78,64.19,31.78,346.63,65.46,6.36,0.68,65.56,5.6,9.78,3.08,0.08,0.22,2.97,1.78,6.1,4.87,2.14,5.78,184.98,113.99,17.85,9.15,6.99,5.97,233064.17,445.24,2767.67,9020.7,1652.21,220066.43,7320.56,0,0,0,0,1559.28,285.38,471.56,107.23,48.71,38.2,307.5,127.54,206.18,75.67,92.23,45.66,495.59,93.59,8.09,0.87,82.06,7.01,12.17,3.84,0.11,0.28,3.52,2.1,8.24,6.58,2.86,7.71,206.54,127.27,19.23,9.85,7.93,6.77
