Exported at 10/05/2024 14:17:20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Stare standardy suche 1x15 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
4.61,4.6,10/05/2024 12:35:20*,-1.397, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,10/05/2024 12:35:20*,-1.297, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,10/05/2024 12:35:20*,-0.852, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,10/05/2024 12:35:20*,-1.408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,10/05/2024 12:35:20*,-1.466, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,10/05/2024 12:35:20*,-1.436, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,10/05/2024 12:35:20*,-1.331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,10/05/2024 12:35:20*,-1.108, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,10/05/2024 12:35:20*,-1.145, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,10/05/2024 12:35:20*,-1.309, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,10/05/2024 12:35:20*,-1.329, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,10/05/2024 12:35:20*,-1.384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,10/05/2024 12:35:20*,-1.681, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,10/05/2024 12:35:20*,-1.915, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,10/05/2024 12:35:20*,-1.858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC60117 Siliceous Sand and Ore,6.1,10/05/2024 12:35:20,-1.821,15.5,1038748,570859,814744.05,206.23,1792.65,7690.84,1312.83,173072.93,5682.12,0,0,0,0,2013.51,345.17,486.57,97.44,52.6,29.25,287.59,92.17,116.66,54.67,96.4,41.64,441.03,84.82,8.53,0.88,62.54,4.37,15.07,3.91,0,0,6.58,2.35,10.91,6.3,3.43,7.5,646.01,311.1,29.25,12.07,9.27,7.88,390679.83,341.99,2972.71,14531.56,2480.55,370260.96,12155.97,0,0,0,0,2425.48,415.8,680.81,136.34,87.77,48.8,513.4,164.55,170.5,79.9,138.51,59.84,630.56,121.27,10.85,1.12,78.28,5.47,18.76,4.87,0,0,7.78,2.78,14.74,8.51,4.57,10,721.28,347.35,31.5,13,10.52,8.94
NCS DC60117 Siliceous Sand and Ore,6.2,10/05/2024 12:35:20,-1.783,15.5,1058434,575090,795632.3,131.18,1834.11,8491.71,1433.87,191675.92,6281.03,0,0,0,0,2284.99,384.49,605.21,104.37,59.16,30.95,278.79,97.75,152.82,63.08,102.06,44.09,46.84,7.56,7.82,0.89,36.23,1.92,14.2,4.1,0,0,5.66,2.47,15.9,6.65,2.07,7.79,421.44,234.36,22.78,12.43,12.92,8.23,431567.61,217.53,3041.46,16044.76,2709.24,410058.98,13437.22,0,0,0,0,2752.51,463.16,846.81,146.04,98.72,51.64,497.69,174.5,223.35,92.19,146.65,63.35,66.97,10.8,9.96,1.13,45.35,2.41,17.67,5.11,0,0,6.69,2.92,21.48,8.98,2.77,10.38,470.54,261.66,24.54,13.39,14.65,9.34
NCS DC60117 Siliceous Sand and Ore,6.3,10/05/2024 12:35:20,-1.77,15.4,1070815,577908,782118.92,223.83,1842.51,8679.22,1462.02,204422.25,6691.35,0,0,0,0,2513.55,416.3,540.04,107.77,115.89,47.64,180.74,99.83,191.71,72.09,88.01,45.59,25.86,4.29,8.14,0.92,61.35,4.04,17.01,4.36,0,0,5.38,2.6,16.68,7.05,2.38,8.31,747.27,356.55,28.19,13.23,13.57,8.65,459861.49,371.18,3055.39,16399.06,2762.44,437327.65,14315.03,0,0,0,0,3027.83,501.48,755.62,150.79,193.37,79.49,322.65,178.22,280.19,105.36,126.46,65.51,36.97,6.14,10.36,1.18,76.8,5.05,21.17,5.43,0,0,6.36,3.07,22.54,9.52,3.18,11.08,834.33,398.09,30.37,14.25,15.4,9.81
NCS DC60117 Siliceous Sand and Ore,6.4,10/05/2024 12:35:20,-1.715,15.4,1080590,579356,771735.42,76.37,1872.7,9773.35,1629.48,213186.68,6974.26,0,0,0,0,2711.95,443.69,648.98,110.73,46.74,33.15,346.77,104.88,179.84,70.52,134.33,48.14,218.73,30.5,8.52,0.96,85.63,6.76,21.43,4.47,0,0,5.75,2.72,21.26,7.3,7.93,8.54,753.75,361.35,27.62,13.62,8.95,9.02,481383.49,126.64,3105.46,18466.39,3078.85,456077.69,14920.28,0,0,0,0,3266.83,534.47,908.06,154.93,77.98,55.31,619.05,187.24,262.84,103.06,193.01,69.17,312.73,43.6,10.84,1.22,107.19,8.46,26.68,5.57,0,0,6.8,3.21,28.72,9.86,10.58,11.38,841.56,403.45,29.75,14.67,10.15,10.23
NCS DC60117 Siliceous Sand and Ore,6.5,10/05/2024 12:35:20,-1.664,15.4,1087242,579161,764110.02,154.92,1752.56,9991.58,1659.49,220349.93,7204.81,0,0,0,0,3012.84,484.58,549.7,113.09,84.87,39.88,378.31,107.3,246.62,84.89,114.19,48.36,152.63,22.55,8.59,0.98,58.35,3.65,16.67,4.63,0.06,0.32,8.97,2.8,14.92,7.31,3.65,8.68,699.19,344.59,31.28,13.84,12.71,9.07,497465.22,256.89,2906.23,18878.72,3135.54,471402.28,15413.51,0,0,0,0,3629.28,583.73,769.14,158.24,141.61,66.54,675.35,191.55,360.44,124.08,164.07,69.48,218.23,32.24,10.94,1.25,73.04,4.57,20.74,5.76,0.08,0.43,10.61,3.31,20.15,9.87,4.87,11.57,780.65,384.73,33.7,14.91,14.42,10.29
NCS DC60117 Siliceous Sand and Ore,6.6,10/05/2024 12:35:20,-1.667,15.3,1091955,579715,757720.98,97.58,1871.15,10131.66,1683.53,226684.33,7408.49,0,0,0,0,2855.28,465.11,703.05,115.61,50.06,34.47,305.72,108.05,202.37,76.19,146.96,50.12,193.54,27.71,10.04,1.04,83.99,6.4,18.61,4.66,0,0,7.57,2.84,17.68,7.51,3.08,8.91,724.15,356.02,33.5,13.9,9.85,9.23,511128.83,161.82,3102.88,19143.38,3180.97,484953.69,15849.24,0,0,0,0,3439.49,560.27,983.71,161.76,83.53,57.51,545.77,192.89,295.77,111.36,211.15,72.02,276.72,39.61,12.78,1.32,105.14,8.02,23.16,5.8,0,0,8.95,3.36,23.89,10.15,4.11,11.88,808.51,397.5,36.09,14.98,11.17,10.47
NCS DC60117 Siliceous Sand and Ore,6.7,10/05/2024 12:35:20,-1.638,15.3,1092764,579816,755732.89,141.29,1839.64,10171.18,1690.51,228059.47,7453.27,0,0,0,0,3054.01,492.95,605.41,115.6,76.98,37.84,320.44,108.92,225.42,81.25,108.48,49.41,220.42,30.99,9.86,1.04,54.02,3.21,19.7,4.74,0,0,9.26,2.83,21.43,7.71,2.54,8.98,1115.69,478.18,33.2,14.18,18.3,9.36,514825.06,234.3,3050.63,19218.07,3194.15,487895.58,15945.03,0,0,0,0,3678.87,593.81,847.09,161.75,128.44,63.14,572.04,194.44,329.46,118.76,155.88,70.99,315.14,44.31,12.55,1.33,67.62,4.01,24.52,5.91,0,0,10.96,3.35,28.95,10.41,3.39,11.97,1245.67,533.9,35.77,15.28,20.76,10.61
NCS DC60117 Siliceous Sand and Ore,6.8,10/05/2024 12:35:20,-1.619,15.3,1095628,579090,756374.96,10.27,1897.79,9747.77,1627.61,228244.69,7459.08,0,0,0,0,2902.5,472.41,597.79,115.87,66.35,34.85,320.42,109.24,197.46,75.66,119.92,49.96,232.39,32.6,9.35,1.03,64.04,4.15,17.78,4.65,0,0,10.85,2.84,23.17,7.6,3,8.98,1018.54,451.56,29.1,14.16,9.65,9.18,513877.4,17.03,3147.06,18418.05,3075.3,488291.82,15957.48,0,0,0,0,3496.36,569.07,836.42,162.13,110.71,58.15,572,195.02,288.6,110.57,172.31,71.78,332.27,46.61,11.9,1.32,80.17,5.19,22.14,5.78,0,0,12.83,3.36,31.3,10.26,4,11.98,1137.21,504.17,31.34,15.25,10.94,10.42
NCS DC60117 Siliceous Sand and Ore,6.9,10/05/2024 12:35:20,-1.615,15.4,1087054,578125,759956.47,163.33,1849.23,9773.3,1629.24,224106.52,7325.77,0,0,0,0,3058.35,491.7,682.81,115.11,58.81,34.3,352.84,108.2,198.96,75.4,117.09,49.18,295.85,39.26,8.58,0.99,86.19,6.69,15.17,4.56,0.13,0.32,9.74,2.83,18.24,7.41,3.3,8.84,1052.54,457.55,31.7,13.74,10.1,9.21,505824.72,270.84,3066.54,18466.28,3078.39,479438.9,15672.28,0,0,0,0,3684.1,592.3,955.39,161.06,98.12,57.23,629.88,193.16,290.8,110.2,168.24,70.66,422.99,56.13,10.92,1.26,107.89,8.37,18.88,5.68,0.17,0.42,11.51,3.35,24.63,10.01,4.4,11.79,1175.17,510.85,34.15,14.8,11.46,10.45
NCS DC60117 Siliceous Sand and Ore,7,10/05/2024 12:35:20,-1.576,15.4,1083007,578633,766445.77,222.11,1773.45,9541.66,1592.57,218078.35,7131.71,0,0,0,0,2648.33,437.22,479.75,111.89,44.48,33.58,309.67,105.28,241.72,83.65,137.33,48.82,243.16,33.25,8.6,0.97,53.55,3.2,15.76,4.6,0,0,10.22,2.79,42.3,7.74,0.85,8.73,1434.29,559.39,27.29,13.44,14.8,9.11,492141.85,368.32,2940.88,18028.6,3009.1,466542.63,15257.12,0,0,0,0,3190.19,526.68,671.27,156.56,74.22,56.03,552.82,187.94,353.28,122.27,197.32,70.14,347.66,47.53,10.94,1.23,67.03,4.01,19.62,5.72,0,0,12.09,3.3,57.14,10.46,1.13,11.64,1601.39,624.57,29.4,14.48,16.79,10.34
7.11,7.1,10/05/2024 12:35:20*,-1.484, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.21,7.2,10/05/2024 12:35:20*,-1.376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.31,7.3,10/05/2024 12:35:20*,-1.38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.41,7.4,10/05/2024 12:35:20*,-1.398, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.51,7.5,10/05/2024 12:35:20*,-1.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.61,7.6,10/05/2024 12:35:20*,-1.396, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.71,7.7,10/05/2024 12:35:20*,-1.456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.81,7.8,10/05/2024 12:35:20*,-1.43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7.91,7.9,10/05/2024 12:35:20*,-1.441, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.01,8,10/05/2024 12:35:20*,-1.504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.11,8.1,10/05/2024 12:35:20*,-1.521, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.21,8.2,10/05/2024 12:35:20*,-1.397, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.31,8.3,10/05/2024 12:35:20*,-0.744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.41,8.4,10/05/2024 12:35:20*,-0.509, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51,8.5,10/05/2024 12:35:20*,-0.29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.61,8.6,10/05/2024 12:35:20*,-0.088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.71,8.7,10/05/2024 12:35:20*,-0.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.81,8.8,10/05/2024 12:35:20*,-0.24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.91,8.9,10/05/2024 12:35:20*,-0.131, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.01,9,10/05/2024 12:35:20*,-0.136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.11,9.1,10/05/2024 12:35:20*,-0.388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,10/05/2024 12:35:20*,-0.43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,10/05/2024 12:35:20*,-0.206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,10/05/2024 12:35:20*,0.022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,10/05/2024 12:35:20*,-0.148, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,10/05/2024 12:35:20*,-0.523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,10/05/2024 12:35:20*,-0.772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,10/05/2024 12:35:20*,-0.584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,10/05/2024 12:35:20*,-0.478, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10,10/05/2024 12:35:20*,-0.456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
NCS DC73305 Rock,10.1,10/05/2024 12:35:20,-0.445,15.5,1023932,578896,876530.23,990.72,1869.13,30540.02,4830.28,66932.29,2283.83,21.63,80.9,0,0,9615.07,1407.61,1118.19,89.87,981.17,108.33,334.03,76.8,131.68,51.18,100,19.69,12481.86,1191.38,6.96,0.9,40.57,2.29,20,4.14,0,0,18.17,3.49,23.35,6.55,0.31,7.52,38.35,32.11,28.91,12.41,46.49,8.93,236414.25,1642.88,3099.53,57704.23,9126.63,143190.57,4885.88,49.57,185.37,0,0,11582.36,1695.61,1564.58,125.74,1637.07,180.75,596.3,137.1,192.46,74.8,143.69,28.3,17845.86,1703.37,8.86,1.14,50.78,2.87,24.89,5.16,0,0,21.49,4.12,31.54,8.85,0.41,10.03,42.82,35.85,31.15,13.36,52.74,10.13
NCS DC73305 Rock,10.2,10/05/2024 12:35:20,-0.393,15.5,1029029,580151,871956.06,538.66,1966.1,30916.36,4890.57,70085.26,2386.05,0,0,0,0,10118.51,1480.78,1143.26,91.65,1089.62,116.94,286.15,77.17,158.02,57.05,147.25,38.06,13335.57,1274.92,6.69,0.92,69.36,5.09,17.53,4.22,0.06,0.29,15.44,3.27,22.08,6.76,0,0,20.32,32.78,27.02,12.36,46.77,9.33,245140.86,893.24,3260.33,58415.31,9240.55,149935.85,5104.56,0,0,0,0,12188.81,1783.76,1599.65,128.24,1818.02,195.11,510.83,137.76,230.96,83.38,211.57,54.69,19066.44,1822.81,8.52,1.17,86.83,6.38,21.82,5.25,0.08,0.38,18.26,3.86,29.82,9.13,0,0,22.69,36.6,29.11,13.32,53.06,10.59
NCS DC73305 Rock,10.3,10/05/2024 12:35:20,-0.36,15.5,1025657,580357,872571.93,653.82,1848.86,31163.56,4927.46,69647.87,2371.71,0,0,0,0,9927.72,1453.05,1177.24,91.17,1070.79,115.4,299.96,76.98,165.94,58.57,128.76,24.7,13000.4,1241.94,5.78,0.87,40.39,2.27,16.77,4.13,0,0,14.51,3.21,25.59,6.72,0,0,15.49,32.59,27.94,12.55,45.53,9.13,244139.33,1084.22,3065.91,58882.38,9310.26,149000.12,5073.87,0,0,0,0,11958.98,1750.35,1647.21,127.56,1786.6,192.54,535.49,137.43,242.53,85.6,185.01,35.48,18587.25,1775.66,7.35,1.11,50.56,2.84,20.87,5.15,0,0,17.16,3.8,34.56,9.08,0,0,17.3,36.39,30.09,13.52,51.65,10.36
NCS DC73305 Rock,10.4,10/05/2024 12:35:20,-0.338,15.5,1026898,580393,873159.73,604.35,1938.98,31135.45,4924.18,68975.03,2350.51,0,0,0,0,9871.07,1444.9,1224.62,91.8,1096.52,117.32,349.64,78.06,138.47,52.92,124.85,24.05,13130.46,1254.86,6.39,0.89,30.24,1.55,15.54,4.11,0,0,12.95,3.02,27.84,6.74,0,0,7.61,32.64,32.95,12.51,56.3,9.5,242831.13,1002.18,3215.37,58829.28,9304.05,147560.68,5028.53,0,0,0,0,11890.74,1740.53,1713.49,128.45,1829.53,195.74,624.17,139.36,202.39,77.34,179.39,34.56,18773.19,1794.13,8.13,1.14,37.85,1.94,19.34,5.11,0,0,15.31,3.57,37.6,9.1,0,0,8.49,36.45,35.5,13.47,63.86,10.77
NCS DC73305 Rock,10.5,10/05/2024 12:35:20,-0.336,15.5,1029088,579838,871482.97,171.19,1854.39,31522.76,4983.66,70169.76,2388.78,0,0,0,0,10072.69,1474.52,1125.42,92.23,1165.78,122.22,309.23,77.56,153.86,56.2,91.67,18.36,13542.23,1295.26,7.15,0.92,41.12,2.31,20.29,4.29,0.18,0.29,15.09,3.24,24.19,6.76,0,0,10.42,32.84,27.52,12.22,46.48,9.38,246116.1,283.88,3075.09,59561.08,9416.43,150116.62,5110.39,0,0,0,0,12133.61,1776.22,1574.7,129.05,1945.1,203.92,552.02,138.46,224.87,82.14,131.72,26.37,19361.92,1851.89,9.1,1.17,51.47,2.89,25.25,5.34,0.24,0.38,17.84,3.83,32.67,9.13,0,0,11.64,36.67,29.65,13.16,52.73,10.64
NCS DC73305 Rock,10.6,10/05/2024 12:35:20,-0.384,15.5,1028983,581405,873042.57,202.49,1873.5,30487.54,4822.98,69576.27,2369.29,16.83,82.36,0,0,10111.16,1479.77,1215.72,92.02,1119.67,118.77,370.65,78.45,167.74,59,51.77,11.02,13394.04,1280.77,7.48,0.94,100.5,9.49,17.76,4.19,0,0,9.71,2.59,27.08,6.76,0,0,9.31,32.64,25.81,12.47,45.91,9.33,243002.54,335.78,3106.78,57605.07,9112.83,148846.95,5068.71,38.56,188.71,0,0,12179.95,1782.53,1701.04,128.75,1868.17,198.17,661.68,140.04,245.16,86.23,74.38,15.84,19150.05,1831.17,9.52,1.2,125.8,11.88,22.1,5.22,0,0,11.48,3.06,36.57,9.13,0,0,10.39,36.45,27.8,13.44,52.08,10.58
NCS DC73305 Rock,10.7,10/05/2024 12:35:20,-0.38,15.5,1030026,580577,873245.73,241.57,1892.9,31021.72,4906.14,68968.72,2349.96,0,0,0,0,10099.62,1478.06,1136.02,91.31,1113.66,118.68,330.8,77.73,152.99,55.91,12.36,2.86,13464.75,1287.89,5.74,0.87,76.17,5.95,16.15,4.18,0,0,12.74,2.99,24.98,6.68,0,0,3.51,32.7,21.12,12.32,51.65,9.44,242515.74,400.58,3138.95,58614.37,9269.96,147547.19,5027.35,0,0,0,0,12166.05,1780.48,1589.53,127.76,1858.13,198.01,590.55,138.76,223.61,81.72,17.76,4.1,19251.15,1841.35,7.31,1.1,95.35,7.44,20.1,5.21,0,0,15.07,3.54,33.75,9.02,0,0,3.92,36.51,22.75,13.28,58.59,10.71
