Exported at 30/04/2024 14:03:05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 10x15 he 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-458,28,30/04/2024 12:52:32,-3.751,16.4,1002848,399151,904902.69,2896.09,678.13,21295.11,843.9,54493.17,759.14,65.28,45.84,1959.53,45.14,5113.05,320.2,1221.38,28,772.99,37.96,30.85,8.85,30.16,14.64,183.57,23.3,6935.14,133.75,1.55,0.2,10.26,2.01,25.36,3.26,0.09,0.26,13.18,0.88,26.93,1.73,0,0,0,0,9.06,2.04,14.56,1.72,186221.33,4802.52,1124.52,40236.32,1594.52,116579.13,1624.05,149.57,105.03,4892.77,112.7,6159.21,385.71,1708.97,39.18,1289.73,63.33,55.06,15.79,44.08,21.4,263.76,33.48,9915.47,191.23,1.97,0.25,12.85,2.52,31.57,4.05,0.11,0.34,15.59,1.05,36.37,2.33,0,0,0,0,9.76,2.19,16.52,1.96
IAEA-458,28.1,30/04/2024 12:52:32,-3.796,16.2,1048607,426276,894817.66,3163.34,698.22,23281.4,919.67,59712.88,826.47,62.97,48.17,2256.31,50.33,5845.78,366.08,1376.18,30.18,907.75,43.97,41.18,9.35,40.69,16,209.25,26.89,8166.16,157.02,1.73,0.22,7.19,1.6,29.13,3.63,0.54,0.27,17.99,1.1,33.15,1.95,0,0,0,0,9.38,1.96,19.34,1.96,205496.36,5245.69,1157.83,43989.33,1737.69,127745.86,1768.1,144.28,110.38,5633.8,125.66,7041.85,440.98,1925.57,42.23,1514.57,73.37,73.52,16.7,59.47,23.39,300.66,38.63,11675.51,224.49,2.21,0.28,9,2,36.25,4.51,0.72,0.35,21.27,1.3,44.77,2.63,0,0,0,0,10.11,2.12,21.94,2.22
IAEA-458,28.2,30/04/2024 12:52:32,-4.378,16,1085863,445223,887772.38,2724.1,702.31,24589.66,969.63,63798.97,879.05,76.35,49.5,2444.06,53.58,6350.77,397.68,1536.93,32.12,1043.08,49.99,51.34,9.76,51.54,17.33,236.91,30.72,9195.14,176.43,1.65,0.23,9.6,2.05,29.92,3.77,0.6,0.29,18.89,1.17,38.63,2.12,0,0,0,0,10.43,2.16,19.04,2.05,219098.05,4517.3,1164.63,46461.25,1832.08,136487.36,1880.59,174.94,113.42,6102.59,133.77,7650.17,479.05,2150.48,44.94,1740.37,83.41,91.64,17.42,75.33,25.33,340.4,44.14,13146.7,252.25,2.1,0.29,12.02,2.57,37.25,4.69,0.79,0.39,22.34,1.39,52.18,2.86,0,0,0,0,11.23,2.32,21.6,2.33
IAEA-458,28.3,30/04/2024 12:52:32,-4.394,16,1100565,448519,884141.87,3233.86,723.32,24938.86,983.54,65491.25,900.98,12,50.86,2510.12,54.78,6673.22,417.87,1572.42,32.77,1087.06,51.94,53.81,9.86,53.8,17.67,270.87,35.56,9821.21,188.19,1.68,0.23,10.24,2.18,28.69,3.77,0.14,0.32,21.29,1.28,42.35,2.19,0,0,0,0,13.51,2.55,21.75,2.22,225717.08,5362.63,1199.46,47121.04,1858.36,140107.72,1927.49,27.5,116.53,6267.54,136.77,8038.59,503.37,2200.13,45.85,1813.75,86.66,96.07,17.6,78.63,25.82,389.2,51.1,14041.81,269.06,2.14,0.3,12.81,2.73,35.71,4.69,0.18,0.42,25.17,1.51,57.21,2.96,0,0,0,0,14.55,2.74,24.68,2.52
IAEA-458,28.4,30/04/2024 12:52:32,-3.849,16,1100717,451201,886201.79,2590.11,718.7,24386.92,962.67,64631.34,889.91,44.9,50.16,2538.18,55.05,6670.46,417.69,1564.13,32.6,1067.81,51.15,54.53,9.88,48.48,17.2,260.26,34.08,9797.56,187.71,1.79,0.23,12.02,2.43,28.42,3.74,0.72,0.31,23.29,1.33,42.31,2.2,0,0,0,0,11.71,2.28,23.28,2.2,221814.79,4295.12,1191.8,46078.17,1818.93,138268.07,1903.82,102.89,114.92,6337.59,137.45,8035.27,503.15,2188.54,45.62,1781.64,85.34,97.34,17.64,70.86,25.14,373.95,48.96,14008,268.38,2.28,0.3,15.05,3.04,35.37,4.66,0.95,0.41,27.55,1.58,57.15,2.97,0,0,0,0,12.61,2.46,26.41,2.5
IAEA-458,28.5,30/04/2024 12:52:32,-3.778,16,1099021,451338,886524.19,2911.65,705,24519.96,967.64,63950.8,881.5,73.6,49.87,2491.74,54.35,6691.62,419.03,1542.29,32.42,1043.77,50.08,56.36,9.86,32.93,16.16,253.08,33.06,9768.59,187.16,1.74,0.23,11.28,2.31,29.26,3.77,0.43,0.3,22.27,1.31,39.98,2.16,0,0,0,0,11.98,2.31,22.49,2.21,220971.61,4828.32,1169.08,46329.56,1828.32,136812.17,1885.83,168.65,114.26,6221.63,135.7,8060.75,504.76,2157.98,45.36,1741.52,83.56,100.61,17.6,48.13,23.62,363.63,47.5,13966.58,267.59,2.22,0.3,14.12,2.89,36.42,4.7,0.57,0.4,26.33,1.54,54,2.91,0,0,0,0,12.91,2.49,25.51,2.5
IAEA-458,28.6,30/04/2024 12:52:32,-3.562,16,1095059,452133,887675.65,3005.58,691.61,24212.05,955.82,63325.81,873.39,55.93,49.53,2369.76,52.37,6624.52,414.8,1503.67,31.86,1048.75,50.26,53.15,9.79,41.64,16.56,260.7,34.13,9678.84,185.42,1.78,0.23,12.48,2.53,27.28,3.68,0.16,0.31,24.45,1.38,44.18,2.22,0,0,0,0,12.47,2.46,21.15,2.18,218632.54,4984.08,1146.88,45747.77,1805.99,135475.12,1868.47,128.16,113.49,5917.06,130.76,7979.93,499.67,2103.94,44.57,1749.83,83.86,94.88,17.47,60.86,24.21,374.58,49.04,13838.26,265.11,2.26,0.3,15.62,3.17,33.96,4.58,0.22,0.41,28.91,1.63,59.68,3,0,0,0,0,13.43,2.65,23.99,2.48
IAEA-458,28.7,30/04/2024 12:52:32,-3.402,16,1086970,448684,890287.4,2812.72,701.26,23765.92,939.06,61903.42,855.3,85.15,48.98,2278.61,50.92,6397.38,400.62,1436.29,31.26,1024,49.07,53.19,9.59,39.81,16.2,270.53,35.58,9502.63,182.07,1.82,0.23,13.75,2.72,29.13,3.69,0.3,0.31,22.29,1.3,40.98,2.13,0,0,0,0,12.73,2.4,21.96,2.17,213615.01,4664.26,1162.88,44904.81,1774.33,132432.15,1829.77,195.12,112.22,5689.47,127.14,7706.31,482.59,2009.67,43.74,1708.54,81.87,94.96,17.13,58.19,23.68,388.71,51.12,13586.33,260.32,2.31,0.3,17.21,3.4,36.26,4.59,0.4,0.4,26.36,1.53,55.35,2.88,0,0,0,0,13.71,2.58,24.91,2.46
IAEA-458,28.8,30/04/2024 12:52:32,-3.255,16,1091746,450751,890450.47,2673.38,738.6,23523.55,930.71,61952.27,856.02,15.06,50.23,2260.87,50.62,6513,407.84,1490.7,31.64,1041.3,49.9,44.77,9.71,41.56,16.49,271.39,35.72,9584.53,183.61,1.74,0.23,7.64,1.68,29.72,3.78,0.26,0.3,21.19,1.27,44.65,2.19,0,0,0,0,11.15,2.33,20.83,2.16,213169.31,4433.21,1224.81,44446.86,1758.53,132536.65,1831.31,34.5,115.1,5645.16,126.39,7845.59,491.28,2085.8,44.27,1737.4,83.26,79.92,17.33,60.74,24.11,389.95,51.33,13703.42,262.52,2.21,0.29,9.57,2.1,36.99,4.7,0.34,0.39,25.05,1.5,60.31,2.96,0,0,0,0,12.01,2.51,23.63,2.45
IAEA-458,28.9,30/04/2024 12:52:32,-3.237,16,1088843,448516,890969.87,2519.33,728.45,23341.26,923.52,61983.28,856.21,14.44,49.44,2140.52,48.83,6570.34,411.39,1447.36,31.22,1008.1,48.43,52.74,9.62,47.94,16.79,262.2,34.36,9497.93,181.97,1.9,0.23,9.94,2.07,29.69,3.76,0,0,22.27,1.29,42.89,2.17,0,0,0,0,14.13,2.58,23.88,2.22,212181.71,4177.74,1207.97,44102.44,1744.96,132602.99,1831.72,33.08,113.28,5344.68,121.91,7914.66,495.57,2025.16,43.68,1682,80.8,94.15,17.18,70.06,24.54,376.75,49.37,13579.61,260.17,2.42,0.3,12.44,2.6,36.96,4.67,0,0,26.34,1.53,57.94,2.93,0,0,0,0,15.22,2.78,27.09,2.51
29,29,30/04/2024 12:52:32*,-3.167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.1,29.1,30/04/2024 12:52:32*,-3.104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.2,29.2,30/04/2024 12:52:32*,-3.083, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.3,29.3,30/04/2024 12:52:32*,-3.023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.4,29.4,30/04/2024 12:52:32*,-3.063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.5,29.5,30/04/2024 12:52:32*,-3.122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.6,29.6,30/04/2024 12:52:32*,-3.285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.7,29.7,30/04/2024 12:52:32*,-3.636, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.8,29.8,30/04/2024 12:52:32*,-3.737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29.9,29.9,30/04/2024 12:52:32*,-3.585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,30,30/04/2024 12:52:32*,-3.88, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.11,30.1,30/04/2024 12:53:02*,-2.699, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.21,30.2,30/04/2024 12:53:31*,-2.691, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.31,30.3,30/04/2024 12:54:01*,-3.016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.41,30.4,30/04/2024 12:54:31*,-2.983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.51,30.5,30/04/2024 12:55:01*,-3.246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.61,30.6,30/04/2024 12:55:30*,-3.363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.71,30.7,30/04/2024 12:56:00*,-3.501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.81,30.8,30/04/2024 12:56:30*,-3.336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.91,30.9,30/04/2024 12:57:00*,-3.269, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.01,31,30/04/2024 12:57:31*,-3.769, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.11,31.1,30/04/2024 12:57:31*,-3.816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.21,31.2,30/04/2024 12:57:31*,-3.675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.31,31.3,30/04/2024 12:57:31*,-3.599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.41,31.4,30/04/2024 12:57:31*,-3.122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.51,31.5,30/04/2024 12:57:31*,-3.169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.61,31.6,30/04/2024 12:57:31*,-3.185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.71,31.7,30/04/2024 12:57:31*,-3.881, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.81,31.8,30/04/2024 12:57:31*,-3.844, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.91,31.9,30/04/2024 12:57:31*,-3.417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.01,32,30/04/2024 12:57:31*,-3.352, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.11,32.1,30/04/2024 12:57:31*,-4.596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.21,32.2,30/04/2024 12:57:31*,-4.892, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.31,32.3,30/04/2024 12:57:31*,-4.826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.41,32.4,30/04/2024 12:57:31*,-4.875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.51,32.5,30/04/2024 12:57:31*,-4.884, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.61,32.6,30/04/2024 12:57:31*,-4.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.71,32.7,30/04/2024 12:57:31*,-4.921, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.81,32.8,30/04/2024 12:57:31*,-4.914, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.91,32.9,30/04/2024 12:57:31*,-4.928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-470,33,30/04/2024 12:57:31,-4.929,15.8,1177894,445680,973679.22,1409.1,1024.07,407.3,88.18,674.29,40.72,4123.14,206.09,11467.67,175,6711.82,420.39,1030.9,25.11,2.05,10.63,14.59,7.65,15.34,12.82,34.09,10.36,85.41,13.73,1.04,0.13,71.72,11.97,261.71,13.08,0.88,0.19,2.33,0.4,0,0,0.89,1.43,0,0,2.64,1.28,3.89,0.99,52809.78,2336.68,1698.19,769.58,166.61,1442.53,87.11,9447.61,472.23,28633.66,436.96,8085.09,506.4,1442.44,35.13,3.42,17.74,26.05,13.67,22.42,18.74,48.98,14.89,122.11,19.64,1.33,0.17,89.78,14.98,325.75,16.28,1.16,0.25,2.76,0.48,0,0,1.18,1.9,0,0,2.84,1.37,4.41,1.13
IAEA-470,33.1,30/04/2024 12:57:31,-4.895,15.8,1175932,446100,973677.18,1337.59,1033.86,421.93,87.71,651.72,40.46,4214.38,210.37,11456.48,174.85,6721.34,420.98,1019.02,25.02,1.28,10.75,15.75,7.76,15.01,12.9,29.15,10.16,98.48,13.95,1.19,0.14,68.48,11.44,260.65,13.04,1.28,0.21,2.74,0.42,0,0,0.87,1.43,0,0,1.88,1.32,3.61,1.02,52853.1,2218.09,1714.43,797.22,165.72,1394.25,86.55,9656.69,482.04,28605.73,436.59,8096.56,507.11,1425.83,35.01,2.14,17.93,28.11,13.86,21.94,18.86,41.88,14.6,140.81,19.94,1.51,0.17,85.72,14.32,324.43,16.23,1.68,0.28,3.24,0.5,0,0,1.16,1.91,0,0,2.02,1.42,4.1,1.15
IAEA-470,33.2,30/04/2024 12:57:31,-4.875,15.8,1174749,446530,974293.78,722.13,1207.5,435.51,87.01,706.22,40.99,4188.76,209.06,11446.65,174.64,6681.77,418.5,1025.36,24.95,1.98,10.73,11.71,7.67,18.25,12.83,30.4,10.14,96.1,13.82,1.06,0.13,63.76,10.64,265.72,13.24,1.09,0.2,3.03,0.42,0.05,1.04,0,0,0,0,2.27,1.26,4.42,1.04,51850.35,1197.49,2002.36,822.88,164.41,1510.84,87.7,9597.97,479.03,28581.19,436.05,8048.89,504.12,1434.7,34.91,3.3,17.9,20.91,13.69,26.67,18.75,43.68,14.56,137.39,19.76,1.35,0.17,79.81,13.32,330.74,16.48,1.44,0.26,3.58,0.5,0.06,1.41,0,0,0,0,2.44,1.35,5.01,1.18
IAEA-470,33.3,30/04/2024 12:57:31,-4.938,15.8,1173735,444896,973640.15,1284.08,1085.92,435.61,88.99,697.57,41.41,4223.71,210.8,11455.2,174.81,6731.09,421.59,1038.91,25.1,2.18,10.85,5.28,7.67,11.14,13.06,28.93,10.18,99.11,13.94,1.24,0.14,68.85,11.49,265.31,13.23,1.12,0.2,2.62,0.41,0.62,1.01,0.09,1.41,0,0,2.07,1.28,5.12,1.05,52931.51,2129.36,1800.76,823.07,168.14,1492.34,88.58,9678.07,483.03,28602.54,436.48,8108.31,507.84,1453.65,35.12,3.64,18.1,9.43,13.7,16.28,19.09,41.56,14.63,141.7,19.93,1.58,0.18,86.18,14.38,330.23,16.46,1.48,0.27,3.1,0.49,0.84,1.37,0.12,1.88,0,0,2.23,1.38,5.8,1.2
IAEA-470,33.4,30/04/2024 12:57:31,-4.958,15.8,1173751,443039,973548.92,1186.67,1174.8,491.82,90.42,711.4,41.46,4290.64,213.84,11559.34,176.25,6695.81,419.38,1033.65,25.1,0.17,10.75,14.97,7.74,10.75,12.97,31.77,10.27,94.16,13.82,1.13,0.14,64.05,10.69,255.4,12.82,1.03,0.21,2.76,0.42,0,0,0,0,0,0,1.78,1.32,3.79,1.02,53258.43,1967.83,1948.15,929.27,170.85,1521.91,88.69,9831.42,489.99,28862.57,440.07,8065.8,505.18,1446.29,35.12,0.28,17.93,26.73,13.82,15.72,18.96,45.64,14.76,134.62,19.76,1.44,0.17,80.18,13.38,317.89,15.95,1.36,0.28,3.27,0.49,0,0,0,0,0,0,1.92,1.42,4.3,1.15
IAEA-470,33.5,30/04/2024 12:57:31,-4.977,15.8,1178730,442878,973215.84,1394.18,1011.17,431.35,89.44,730.91,41.77,4243.14,211.62,11717.36,178.45,6716.6,420.7,1043.37,25.22,0.38,10.71,15.95,7.74,13.05,12.98,31.31,10.26,97.95,13.92,1.06,0.13,69.42,11.58,263.18,13.14,0.9,0.2,2.89,0.42,0.14,1.02,1.73,1.43,1.87,34.54,2.8,1.31,4.63,1.03,53887.54,2311.94,1676.79,815.01,169,1563.67,89.35,9722.59,484.91,29257.12,445.57,8090.85,506.78,1459.89,35.29,0.63,17.87,28.48,13.82,19.07,18.97,44.99,14.75,140.04,19.9,1.34,0.17,86.9,14.5,327.58,16.35,1.19,0.26,3.41,0.49,0.19,1.37,2.31,1.9,2.09,38.56,3.01,1.41,5.25,1.17
IAEA-470,33.6,30/04/2024 12:57:31,-4.902,15.8,1183014,439696,973126.94,1275.2,1100.6,546.45,91.65,738.48,41.93,4242.6,211.61,11753.64,178.99,6731.83,421.66,1075.43,25.57,0.53,10.75,13.24,7.76,14.74,12.96,26.04,10.07,105.68,14.12,1.13,0.14,66.7,11.13,271.08,13.47,1.05,0.2,2.7,0.41,0.04,1.02,0.87,1.42,0,0,1.56,1.27,4.06,1.02,54079.01,2114.64,1825.11,1032.49,173.17,1579.86,89.71,9721.35,484.88,29347.71,446.93,8109.19,507.94,1504.75,35.78,0.89,17.93,23.64,13.85,21.55,18.94,37.42,14.47,151.1,20.18,1.44,0.17,83.49,13.93,337.42,16.76,1.39,0.27,3.2,0.49,0.05,1.38,1.16,1.89,0,0,1.68,1.37,4.61,1.16
IAEA-470,33.7,30/04/2024 12:57:31,-4.745,15.8,1186851,438225,972714.44,1363.84,1035.5,492.71,89.69,732.08,41.59,4387.57,218.25,11978.14,182.1,6792.58,425.46,1055.48,25.46,1.66,10.91,13.25,7.82,13.42,13.07,27.55,10.17,95.05,14.01,1.11,0.14,63.24,10.56,256.54,12.88,0.97,0.2,2.5,0.41,0.63,1.02,0.98,1.4,0,0,2.17,1.31,4.08,1.04,55014.53,2261.63,1717.15,930.95,169.46,1566.16,88.98,10053.52,500.08,29908.28,454.69,8182.38,512.51,1476.84,35.62,2.76,18.21,23.65,13.97,19.61,19.11,39.58,14.62,135.89,20.03,1.42,0.17,79.17,13.22,319.32,16.03,1.28,0.27,2.96,0.49,0.86,1.38,1.31,1.87,0,0,2.34,1.41,4.63,1.18
IAEA-470,33.8,30/04/2024 12:57:31,-4.882,15.8,1193298,433213,972713.89,1203.17,1177.63,527.94,92.52,733.09,42.26,4379.54,218.06,11984.66,182.24,6867.03,430.12,1090.28,25.72,1.47,10.85,13.15,7.79,19.02,12.97,27.65,10.17,91.24,13.94,1.17,0.13,68.85,11.46,268.48,13.35,0.91,0.19,2.5,0.41,0,0,0,0,0,0,1.84,1.22,4.11,1.03,54974.87,1995.19,1952.84,997.53,174.8,1568.33,90.4,10035.13,499.66,29924.55,455.04,8272.05,518.12,1525.53,35.99,2.45,18.1,23.48,13.91,27.8,18.96,39.73,14.61,130.45,19.93,1.48,0.17,86.18,14.35,334.18,16.61,1.21,0.25,2.95,0.49,0,0,0,0,0,0,1.99,1.31,4.66,1.17
