Exported at 30/04/2024 15:03:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy mokre 10x15 he 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x10mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
2.71,2.7,30/04/2024 14:04:14*,-4.105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.81,2.8,30/04/2024 14:04:14*,-3.993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,30/04/2024 14:04:14*,-4.082, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-478,3,30/04/2024 14:04:14,-3.485,16.8,830505,399946,906126.62,1024.69,851.31,12900.24,524.43,71243.83,960.87,104.41,44.89,0,0,3089.56,193.55,1352.3,27.33,597.91,29.59,16.1,7.59,35.89,13.57,127.28,15.24,3287.14,65.55,1.31,0.18,3.34,1.13,8.03,1.92,0,0,12.74,0.85,52.65,2.06,0,0,0,0,6.78,1.79,9.18,1.41,190422.44,1699.21,1411.71,24374.53,990.89,152414.41,2055.61,239.24,102.85,0,0,3721.7,233.15,1892.14,38.24,997.6,49.38,28.74,13.54,52.46,19.84,182.88,21.9,4699.77,93.72,1.67,0.22,4.18,1.41,9.99,2.4,0,0,15.07,1,71.12,2.78,0,0,0,0,7.3,1.93,10.41,1.6
IAEA-478,3.1,30/04/2024 14:04:14,-3.116,16.8,835949,399604,905955.26,779.61,857.69,12750.43,519.12,71798.4,967.82,100.12,45.42,0,0,3096.41,194.03,1345.8,27.42,592.79,29.46,17.69,7.69,30.08,13.23,135.91,16.37,3304.38,65.88,1.37,0.18,5.03,1.25,5.53,1.8,0.29,0.22,13.37,0.87,52.64,2.06,0,0,0,0,5.62,1.64,9.29,1.42,190930.61,1292.81,1422.28,24091.46,980.86,153600.82,2070.5,229.42,104.08,0,0,3729.95,233.73,1883.05,38.36,989.07,49.16,31.58,13.73,43.96,19.33,195.28,23.52,4724.42,94.2,1.74,0.22,6.29,1.57,6.88,2.24,0.39,0.29,15.81,1.03,71.1,2.78,0,0,0,0,6.05,1.77,10.54,1.61
IAEA-478,3.2,30/04/2024 14:04:14,-2.854,16.8,834692,396508,906975.38,317.72,857.94,12783.66,520.35,71359,962.26,76.05,45.18,0,0,3046.51,190.89,1345.62,27.28,572.25,28.55,19.11,7.63,29.33,13.13,128.71,15.44,3255.02,64.95,1.34,0.18,3.98,1.18,6.96,1.91,0.42,0.2,12.15,0.82,53.93,2.06,0,0,0,0,4.96,1.45,7.89,1.36,189056.79,526.87,1422.69,24154.25,983.18,152660.8,2058.6,174.25,103.53,0,0,3669.84,229.95,1882.81,38.16,954.8,47.63,34.11,13.62,42.87,19.19,184.93,22.18,4653.85,92.86,1.71,0.23,4.98,1.48,8.66,2.38,0.56,0.27,14.37,0.97,72.85,2.78,0,0,0,0,5.34,1.56,8.95,1.55
IAEA-478,3.3,30/04/2024 14:04:14,-1.867,16.9,832113,394096,907522.46,818.74,861.43,12645.22,515.12,70490.5,951.38,82.96,45.07,0,0,3054.73,191.43,1328.94,27.16,597.34,29.58,18.55,7.61,33.88,13.4,117.94,14.05,3197.1,63.87,1.29,0.17,4.27,1.19,6.35,1.83,0.05,0.22,12.54,0.83,52.55,2.05,0,0,0,0,6.44,1.77,8.14,1.35,187719.19,1357.69,1428.48,23892.67,973.31,150802.78,2035.32,190.1,103.26,0,0,3679.75,230.6,1859.47,38.01,996.66,49.36,33.12,13.59,49.52,19.59,169.46,20.19,4571.03,91.32,1.64,0.22,5.35,1.49,7.9,2.28,0.06,0.3,14.83,0.98,70.98,2.76,0,0,0,0,6.93,1.9,9.24,1.53
IAEA-478,3.4,30/04/2024 14:04:14,-1.651,16.8,837076,395218,907295.9,276.89,870.63,12756.44,519.35,71114.28,959.19,78.71,45.02,0,0,3065.4,192.05,1347.81,27.18,562.16,28.2,16.3,7.72,30.61,13.33,130.03,15.65,3231.94,64.55,1.31,0.17,4.98,1.26,9.2,2.04,0.15,0.22,11.88,0.8,51.09,2.03,0,0,0,0,5.32,1.63,9.57,1.41,188396.77,459.16,1443.75,24102.82,981.28,152137.27,2052.03,180.36,103.16,0,0,3692.59,231.34,1885.87,38.03,937.96,47.05,29.1,13.79,44.73,19.48,186.83,22.49,4620.85,92.29,1.67,0.22,6.24,1.58,11.46,2.54,0.2,0.28,14.05,0.95,69.01,2.74,0,0,0,0,5.74,1.76,10.86,1.6
IAEA-478,3.5,30/04/2024 14:04:14,-2.027,16.9,830288,393280,908506.24,1008.19,861.57,12497.18,509.3,69628.61,940.55,58.4,44.33,0,0,3020.51,189.28,1297.41,26.82,561.93,28.11,16.96,7.64,29.32,13.17,130.27,15.67,3147.97,62.97,1.32,0.17,4.81,1.27,6.7,1.89,0,0,12.36,0.83,56.08,2.08,0,0,0,0,7.37,1.81,8.36,1.35,185653.92,1671.85,1428.73,23612.96,962.31,148958.92,2012.15,133.81,101.57,0,0,3638.52,228,1815.35,37.53,937.57,46.91,30.27,13.64,42.85,19.25,187.18,22.52,4500.8,90.03,1.68,0.22,6.02,1.59,8.34,2.35,0,0,14.62,0.98,75.76,2.81,0,0,0,0,7.94,1.95,9.49,1.53
IAEA-478,3.6,30/04/2024 14:04:14,-2.821,16.9,821479,390523,911570,633.96,853.71,11811.25,483.76,67814.97,917.5,96.49,44.01,0,0,2908.17,182.28,1250.75,26.3,554.31,27.71,21.63,7.55,29.24,12.93,121.84,14.58,3099.13,61.98,1.26,0.17,3.23,1.19,7.44,1.92,0,0,11.88,0.8,49.34,1.98,0,0,0,0,7,1.68,8.12,1.35,179646.05,1051.28,1415.69,22316.91,914.05,145078.94,1962.84,221.09,100.83,0,0,3503.2,219.58,1750.06,36.8,924.86,46.23,38.61,13.47,42.73,18.9,175.07,20.94,4430.96,88.61,1.6,0.22,4.04,1.48,9.26,2.38,0,0,14.05,0.95,66.65,2.67,0,0,0,0,7.54,1.81,9.21,1.53
IAEA-478,3.7,30/04/2024 14:04:14,-3.365,16.9,809742,385402,914032.01,748.8,853.6,11711.01,479.84,65619.74,889.85,44.39,43.54,0,0,2830.42,177.41,1231.2,25.89,535.45,26.87,20.63,7.44,29.07,12.82,122.53,14.67,2989.99,59.87,1.23,0.17,4.07,1.19,6.21,1.8,0,0,10.54,0.73,47.27,1.93,0,0,0,0,6.49,1.71,8.93,1.32,174517.34,1241.73,1415.5,22127.52,906.64,140382.6,1903.7,101.72,99.77,0,0,3409.54,213.71,1722.71,36.22,893.4,44.83,36.83,13.27,42.49,18.74,176.05,21.08,4274.92,85.6,1.57,0.21,5.1,1.49,7.73,2.25,0,0,12.47,0.87,63.85,2.61,0,0,0,0,6.99,1.85,10.13,1.49
IAEA-478,3.8,30/04/2024 14:04:14,-3.921,17,794566,378701,917091.13,742.88,836.6,11371.14,466.71,63187.09,859.15,84.31,42.58,0,0,2730,171.08,1212.29,25.4,525.05,26.32,14.39,7.26,27.74,12.46,110.84,13.16,2827.04,56.78,1.2,0.16,3.72,1.12,6.24,1.78,0.34,0.19,8.5,0.64,43.9,1.84,0,0,0,0,4.16,1.34,8.03,1.3,168314.42,1231.91,1387.31,21485.35,881.83,135178.36,1838.02,193.18,97.58,0,0,3288.57,206.08,1696.24,35.54,876.04,43.92,25.68,12.97,40.55,18.21,159.26,18.9,4041.94,81.17,1.53,0.21,4.66,1.4,7.77,2.22,0.45,0.25,10.05,0.75,59.3,2.49,0,0,0,0,4.48,1.44,9.1,1.48
IAEA-478,3.9,30/04/2024 14:04:14,-3.941,17.2,768451,354066,924695.14,2.12,855.46,10350.75,428.48,58243.77,796.44,76.83,41.61,0,0,2395.07,150.21,1079.42,23.79,454.7,23.23,10.05,7.01,16.15,11.82,95.08,11.21,2510.29,50.73,1.05,0.15,3.65,1.06,8.74,1.82,0.2,0.18,7.62,0.57,38.18,1.69,0,0,0,0,4.47,1.35,6.73,1.17,153351.24,3.51,1418.59,19557.35,809.6,124602.93,1703.86,176.04,95.35,0,0,2885.11,180.94,1510.33,33.29,758.67,38.75,17.94,12.51,23.6,17.28,136.62,16.11,3589.07,72.53,1.34,0.19,4.57,1.33,10.87,2.26,0.27,0.24,9.01,0.68,51.57,2.29,0,0,0,0,4.81,1.45,7.64,1.32
4.01,4,30/04/2024 14:04:14*,-3.276, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,30/04/2024 14:04:14*,-3.191, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,30/04/2024 14:04:14*,-0.069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,30/04/2024 14:04:14*,1.769, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,30/04/2024 14:04:14*,-1.435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,30/04/2024 14:04:14*,-1.513, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,30/04/2024 14:04:14*,-2.694, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,30/04/2024 14:04:14*,-4.677, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,30/04/2024 14:04:14*,-5.068, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,30/04/2024 14:04:14*,-5.051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,30/04/2024 14:04:14*,-5.012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,30/04/2024 14:04:14*,-5.104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,30/04/2024 14:04:14*,-5.103, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,30/04/2024 14:04:14*,-4.819, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,30/04/2024 14:04:14*,-2.93, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,30/04/2024 14:04:14*,-2.066, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,30/04/2024 14:04:14*,-2.079, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,30/04/2024 14:04:14*,-1.676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,30/04/2024 14:04:14*,-2.063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,30/04/2024 14:04:14*,-3.043, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,30/04/2024 14:04:14*,-2.295, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,30/04/2024 14:04:14,-2.087,17.2,771861,336413,949641.31,1440.8,763.37,10597.68,439.15,29146.24,430.45,45.96,36.22,678.18,22.43,3526.12,220.56,881.83,21.25,389.88,20.36,25,6.58,5.1,10.69,37.95,4.75,3527.81,69.08,0.94,0.14,4.21,1.03,20.17,2.47,0.4,0.18,4.82,0.47,13.51,1.17,0,0,0,0,4.89,1.24,7.2,1.16,97917.3,2389.24,1265.88,20023.92,829.75,62353.57,920.88,105.31,83,1693.34,56.02,4247.58,265.69,1233.86,29.73,650.52,33.97,44.63,11.74,7.45,15.62,54.53,6.83,5043.86,98.77,1.2,0.17,5.26,1.29,25.11,3.08,0.53,0.23,5.71,0.56,18.25,1.58,0,0,0,0,5.27,1.33,8.17,1.32
IAEA-465,6.2,30/04/2024 14:04:14,-2.253,17,819539,365146,944017.06,1252.25,858.72,11581.29,476.99,32301.73,472.26,48.38,37.9,739.73,23.93,4095,256.18,993.21,22.89,475.04,24.08,26.54,6.91,15.18,11.41,54.16,6.62,4332.22,84.19,1.05,0.14,3.97,1.06,22.73,2.72,0.12,0.19,6.86,0.55,16.83,1.31,0,0,0,0,6.77,1.52,9.88,1.3,108561.72,2076.58,1423.99,21882.41,901.25,69104.23,1010.31,110.85,86.84,1847.03,59.76,4932.85,308.59,1389.7,32.03,792.59,40.18,47.38,12.34,22.19,16.68,77.82,9.51,6193.96,120.37,1.33,0.18,4.97,1.33,28.29,3.38,0.16,0.25,8.12,0.64,22.74,1.77,0,0,0,0,7.3,1.63,11.21,1.48
IAEA-465,6.3,30/04/2024 14:04:14,-2.214,16.8,857576,391297,938638.71,1461.69,791.14,12296.38,504.56,35183.11,510.3,45.53,38.62,841.4,25.66,4609.33,288.31,1123.18,24.4,548.73,27.34,38.19,7.22,22.65,11.97,66.2,8.08,5048.12,97.67,1.13,0.16,4.78,1.21,24.09,2.91,0,0,7.8,0.61,19.12,1.41,0,0,0,0,7.56,1.73,12.31,1.47,118679.12,2423.89,1311.93,23233.56,953.36,75268.45,1091.7,104.33,88.49,2100.9,64.07,5552.42,347.3,1571.55,34.13,915.56,45.61,68.17,12.89,33.1,17.49,95.11,11.61,7217.53,139.64,1.43,0.2,5.98,1.51,29.98,3.62,0,0,9.22,0.72,25.83,1.91,0,0,0,0,8.14,1.86,13.96,1.67
