Exported at 26/04/2024 15:13:33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy suche 1x15 he 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
2.81,2.8,26/04/2024 11:00:23*,-3.677, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.91,2.9,26/04/2024 11:00:23*,-3.763, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-478,3,26/04/2024 11:00:23,-3.592,15.5,1038621,578865,834484.25,294.23,1846.24,25611.76,4065.24,122561.35,4067.72,94.71,79.92,0,0,5691.74,845.29,2402.91,112.26,1301.26,137.26,304.31,86.9,149.27,58.66,342.65,61.33,6460.51,595.7,7.6,0.92,105.6,10.24,22.64,4.38,0,0,28.84,4.38,78.25,7.69,0,0,1.77,37.12,25.95,12.71,30.41,8.78,334551.65,487.91,3061.57,48392.46,7681.13,262199.76,8702.21,217.01,183.13,0,0,6856.29,1018.23,3362.16,157.08,2171.14,229.01,543.26,155.14,218.16,85.74,492.34,88.12,9236.87,851.7,9.68,1.17,132.18,12.82,28.18,5.45,0,0,34.11,5.18,105.69,10.39,0,0,1.98,41.45,27.96,13.69,34.5,9.96
IAEA-478,3.1,26/04/2024 11:00:23,-3.566,15.5,1043361,579392,828845.65,232.09,1938.51,25533.2,4054.82,128677.72,4264.8,21.63,99.34,0,0,5738.62,853,2187.24,112.27,1202.57,131.5,355.54,89.67,152.4,59.79,301.93,54.3,6471.25,596.35,6.64,0.89,83.2,6.76,18.81,4.41,0,0,25.02,4.23,81.62,7.85,0,0,8.35,37.8,33.94,12.95,22.62,8.88,346833.68,384.88,3214.58,48244.03,7661.43,275284.73,9123.83,49.55,227.61,0,0,6912.77,1027.53,3060.39,157.09,2006.47,219.4,634.7,160.08,222.74,87.39,433.82,78.03,9252.23,852.63,8.45,1.14,104.14,8.46,23.41,5.49,0,0,29.58,5.01,110.24,10.6,0,0,9.33,42.2,36.56,13.95,25.66,10.08
IAEA-478,3.2,26/04/2024 11:00:23,-3.557,15.5,1048452,579983,819360.87,294.7,1877.64,27620.71,4377.69,134787.69,4462.25,53.6,102.35,0,0,6408.73,949.58,2326.49,115.76,1281.13,137.62,323.19,91.22,167.7,63.69,247.3,45.17,6809.95,628.24,7.8,0.95,72.84,5.32,17.37,4.54,0,0,29.43,4.48,98.72,8.44,0,0,28.66,38.78,37.36,13.61,25.76,9.11,365574.81,488.7,3113.65,52188.3,8271.48,288356,9546.24,122.81,234.52,0,0,7719.99,1143.86,3255.24,161.98,2137.56,229.61,576.95,162.85,245.1,93.09,355.33,64.9,9736.48,898.22,9.93,1.21,91.18,6.66,21.62,5.65,0,0,34.81,5.3,133.35,11.4,0,0,32,43.3,40.24,14.66,29.23,10.33
IAEA-478,3.3,26/04/2024 11:00:23,-3.505,15.5,1045041,578577,826090.69,182.3,1948.6,26215.02,4160.96,129351.26,4286.99,15.36,100.23,0,0,6124.32,907.94,2518.39,114.78,1296.69,137.55,356.2,89.76,181.8,65.86,309.42,55.55,7031.51,650.25,6.94,0.91,103.89,9.72,20.41,4.36,0,0,27.26,4.38,84.32,8.05,0,0,24.25,37.9,38.37,13.53,21.6,8.97,351462.89,302.3,3231.31,49532.31,7861.97,276725.65,9171.31,35.2,229.67,0,0,7377.38,1093.71,3523.75,160.6,2163.52,229.5,635.88,160.24,265.72,96.26,444.59,79.82,10053.25,929.69,8.83,1.16,130.05,12.17,25.4,5.43,0,0,32.24,5.18,113.9,10.87,0,0,27.08,42.32,41.33,14.57,24.51,10.17
IAEA-478,3.4,26/04/2024 11:00:23,-3.411,15.5,1041662,579902,830170.32,248.7,1902.89,25904.63,4111.9,126751.5,4203.12,0,0,0,0,5851.88,868.67,2399.23,112.93,1099.42,124.05,319.51,88.57,168.68,62.95,295.91,53.25,6440.37,593.41,7.69,0.92,117.86,12.32,16.5,4.27,0,0,31,4.62,91.83,7.97,0,0,19.06,37.55,33.81,13.22,32.11,9.15,343645.59,412.42,3155.52,48945.83,7769.29,271163.9,8991.88,0,0,0,0,7049.2,1046.4,3357.02,158.02,1834.37,206.97,570.38,158.12,246.53,92,425.18,76.51,9208.07,848.42,9.79,1.17,147.54,15.43,20.54,5.32,0,0,36.66,5.47,124.04,10.77,0,0,21.28,41.93,36.42,14.24,36.43,10.38
IAEA-478,3.5,26/04/2024 11:00:23,-3.255,15.5,1029828,580179,842259.32,737.26,1857.37,23774.5,3779.96,117090.14,3890.7,75.94,95.4,0,0,5385.26,800.77,2123.69,107.07,1166.3,126.45,309.25,84.45,179.56,63.85,337.5,60.12,6256.93,576.52,7.86,0.9,118.27,12.76,22.01,4.39,0,0,25.93,4.26,76.52,7.51,0,0,1.38,35.89,32.54,12.98,19.82,8.77,318841.01,1222.58,3080.04,44921.03,7142.1,250495.01,8323.51,174.01,218.6,0,0,6487.11,964.61,2971.48,149.81,1945.97,210.98,552.06,150.76,262.43,93.32,484.94,86.39,8945.81,824.27,10,1.14,148.05,15.97,27.4,5.47,0,0,30.67,5.04,103.36,10.15,0,0,1.54,40.07,35.05,13.98,22.49,9.94
IAEA-478,3.6,26/04/2024 11:00:23,-3.076,15.5,1023692,579241,852150.76,262.36,1877.48,21940.23,3496.5,110509.47,3678.27,71.75,93.96,0,0,5334.7,792.74,1916.87,102.67,1062.34,117.48,293.58,81.79,197.81,66.97,193.9,35.48,5738.89,527.31,7.02,0.86,132.03,15.98,13.35,3.95,0.07,0.29,19.24,3.64,76.81,7.4,0,0,26.42,34.74,33.64,12.51,18.74,8.34,299053.69,435.06,3113.39,41455.25,6606.5,236416.76,7869.06,164.42,215.29,0,0,6426.2,954.94,2682.1,143.65,1772.5,196.01,524.1,146.02,289.11,97.88,278.61,50.98,8205.15,753.92,8.94,1.1,165.28,20.01,16.61,4.92,0.09,0.38,22.76,4.31,103.76,9.99,0,0,29.49,38.78,36.24,13.48,21.26,9.46
IAEA-478,3.7,26/04/2024 11:00:23,-2.87,15.6,1012708,579173,862737.65,230.79,1837.68,20495.14,3272.12,102781.74,3428.68,22.79,89.21,0,0,4608.59,688.38,1781.19,98.89,948.34,108.71,333.66,79.88,168.11,59.65,226.36,40.82,5298.86,485.77,6.13,0.81,181.86,29.3,18.09,3.93,0.08,0.28,17.74,3.49,81.77,7.2,0,0,10.33,33.47,32.09,11.89,18.69,8.16,277869.79,382.72,3047.38,38724.81,6182.54,219884.57,7335.09,52.21,204.4,0,0,5551.52,829.22,2492.25,138.36,1582.31,181.38,595.65,142.59,245.7,87.18,325.24,58.65,7576.02,694.53,7.8,1.03,227.65,36.68,22.51,4.89,0.11,0.36,20.98,4.13,110.45,9.72,0,0,11.53,37.37,34.57,12.8,21.21,9.26
IAEA-478,3.8,26/04/2024 11:00:23,-2.697,15.6,1006407,578120,869866.76,214.39,1860.23,19690.42,3147.21,96984.86,3241.55,70.48,61.33,0,0,4423.78,661,1724.43,95.67,1000.87,110.67,318.41,77.56,139.2,53.05,200.42,36.31,5008.42,458.26,6.64,0.8,171.45,26.94,16.64,3.84,0,0,18.92,3.49,75.73,6.92,0,0,18.58,32.64,30.91,11.87,18.67,7.95,263280.4,355.52,3084.78,37204.31,5946.54,207483.1,6934.76,161.5,140.53,0,0,5328.9,796.24,2412.83,133.86,1669.95,184.65,568.43,138.47,203.45,77.53,287.97,52.17,7160.76,655.19,8.45,1.01,214.61,33.73,20.72,4.78,0,0,22.37,4.13,102.3,9.35,0,0,20.75,36.44,33.3,12.79,21.18,9.02
IAEA-478,3.9,26/04/2024 11:00:23,-2.657,15.6,998230,577170,879891.59,264.28,1827.22,17843.65,2861.78,90355.2,3027.49,0,0,0,0,3924.02,590,1525.07,91.18,855.38,99.9,245.28,74.01,134.15,51.21,127.39,24.08,4554.31,415.29,6.16,0.76,130.5,17.12,16.79,3.67,0,0,14.31,3.01,68.58,6.55,0,0,5.81,31.57,23.41,11.06,14.13,7.43,243419.02,438.24,3030.04,33714.91,5407.23,193300.04,6476.81,0,0,0,0,4726.89,710.72,2133.88,127.58,1427.2,166.68,437.87,132.12,196.07,74.84,183.04,34.6,6511.5,593.76,7.84,0.96,163.35,21.43,20.9,4.57,0,0,16.92,3.56,92.63,8.85,0,0,6.48,35.25,25.21,11.92,16.03,8.43
4.01,4,26/04/2024 11:00:23*,-2.727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.11,4.1,26/04/2024 11:00:23*,-2.895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.21,4.2,26/04/2024 11:00:23*,-1.067, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.31,4.3,26/04/2024 11:00:23*,0.893, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.41,4.4,26/04/2024 11:00:23*,-1.671, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.51,4.5,26/04/2024 11:00:23*,-1.725, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.61,4.6,26/04/2024 11:00:23*,-2.813, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.71,4.7,26/04/2024 11:00:23*,-4.753, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.81,4.8,26/04/2024 11:00:23*,-5.19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4.91,4.9,26/04/2024 11:00:23*,-5.103, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.01,5,26/04/2024 11:00:23*,-4.935, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.11,5.1,26/04/2024 11:00:23*,-4.819, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.21,5.2,26/04/2024 11:00:23*,-4.807, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.31,5.3,26/04/2024 11:00:23*,-4.224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.41,5.4,26/04/2024 11:00:23*,-2.39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.51,5.5,26/04/2024 11:00:23*,-1.81, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.61,5.6,26/04/2024 11:00:23*,-2.005, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.71,5.7,26/04/2024 11:00:23*,-2.018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.81,5.8,26/04/2024 11:00:23*,-2.673, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5.91,5.9,26/04/2024 11:00:23*,-2.913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.01,6,26/04/2024 11:00:23*,-2.983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-465,6.1,26/04/2024 11:00:23,-3,15.5,1048523,577786,867174.17,1410.26,1978.32,29359.1,4649.14,75489.49,2559.81,95.42,77.18,847.18,57.57,9802.95,1435.78,2073.8,102.74,1282.59,131.66,339.92,80.32,138.73,53.98,170.25,31.81,11509.52,1093.87,6.85,0.9,121.62,13.27,25.72,4.86,0,0,20.62,3.78,39.87,7.07,0,0,12.98,33.89,40.08,12.8,38.89,9.13,256375.99,2338.6,3280.6,55472.92,8784.38,161497.31,5476.29,218.65,176.84,2115.32,143.75,11808.67,1729.55,2901.67,143.75,2139.99,219.68,606.82,143.39,202.76,78.9,244.62,45.7,16455.66,1563.95,8.71,1.15,152.25,16.61,32.02,6.05,0,0,24.39,4.47,53.86,9.55,0,0,14.49,37.84,43.18,13.79,44.12,10.36
IAEA-465,6.2,26/04/2024 11:00:23,-2.873,15.4,1061635,577564,856427.24,1607.85,2117.31,31321.03,4955.79,80514.73,2723.4,174.94,121.64,969.8,59.19,11039.09,1615.11,2408.07,108.69,1536.65,151.57,314.84,82.83,166.44,60.66,323.7,58.24,12909.29,1230.2,6.88,0.95,112.29,11.06,23.71,4.77,0.41,0.31,23.31,4.17,41.69,7.46,2.22,8.17,1.79,35.4,34.75,12.98,39.3,9.86,276225.09,2666.25,3511.08,59179.92,9363.78,172247.96,5826.27,400.85,278.71,2421.49,147.79,13297.74,1945.56,3369.39,152.08,2563.88,252.89,562.04,147.86,243.26,88.65,465.1,83.68,18456.97,1758.87,8.76,1.21,140.57,13.85,29.51,5.94,0.54,0.41,27.56,4.93,56.32,10.08,2.95,10.89,1.99,39.53,37.43,13.98,44.58,11.19
IAEA-465,6.3,26/04/2024 11:00:23,-2.82,15.4,1067732,576535,849152.31,1629.16,2063.73,33157.78,5240.63,84492.49,2852.3,57.3,90.95,1027.4,60.78,11404.96,1668.53,2516.5,111.46,1660.89,161.48,347.24,85.08,168.3,61.61,274.88,49.68,13771.81,1314.21,7.24,0.98,145.56,17.06,25.6,4.94,0,0,28.96,4.6,41.91,7.68,0,0,0,0,41.68,14.34,48.03,10.09,290201.6,2701.59,3422.24,62650.38,9901.97,180757.73,6102.02,131.29,208.39,2565.32,151.77,13738.47,2009.92,3521.1,155.95,2771.19,269.42,619.88,151.89,245.98,90.05,394.96,71.39,19690.17,1878.99,9.21,1.24,182.21,21.35,31.87,6.15,0,0,34.25,5.44,56.61,10.37,0,0,0,0,44.9,15.45,54.49,11.45
