Exported at 26/04/2024 10:59:02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Nowe standardy suche 1x15 he 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
IAEA-452,15,26/04/2024 10:00:57,-4.808,15.1,1150207,594486,969752.71,1098.09,1995.51,1029.91,407.15,1390.6,120.48,4705.43,3165.14,12834.45,372.36,6081.08,894.04,2372.85,84.21,0,0,133.42,57.35,131.07,45.18,70.18,25.68,166.69,21.93,4.42,0.51,96.28,13.49,55,8,0.24,0.17,15.65,2.48,0,0,2.78,4.58,25.71,24.52,20.49,7.2,12.96,4.98,61267.03,1820.93,3309.11,1945.97,769.3,2974.95,257.75,10781.87,7252.5,32046.39,929.75,7325.3,1076.96,3320.1,117.82,0,0,238.19,102.38,191.57,66.03,100.83,36.9,238.32,31.35,5.62,0.65,120.52,16.89,68.46,9.96,0.31,0.23,18.5,2.94,0,0,3.7,6.1,28.71,27.38,22.07,7.76,14.7,5.65
IAEA-452,15.1,26/04/2024 10:00:57,-4.913,15.1,1149652,593618,971582.27,253.75,2068.44,1001.08,415.3,1193.48,110.27,4723.37,3177.72,12161.37,353.3,5930.5,872.25,2527.38,85.08,0,0,138.49,57.2,118.55,42.4,9.21,2.18,179.8,23.25,4.12,0.49,60.52,5.97,50.23,7.41,0.27,0.17,14.87,2.43,0.1,3.66,0.76,4.46,20.52,24.4,16.32,6.94,13.05,4.87,57643.21,420.79,3430.04,1891.5,784.69,2553.26,235.9,10822.97,7281.33,30365.76,882.15,7143.9,1050.72,3536.32,119.04,0,0,247.24,102.11,173.27,61.97,13.23,3.13,257.07,33.24,5.24,0.63,75.75,7.47,62.52,9.22,0.35,0.22,17.58,2.88,0.14,4.95,1.01,5.94,22.91,27.25,17.58,7.47,14.8,5.52
IAEA-452,15.2,26/04/2024 10:00:57,-4.896,15.1,1150976,595267,968725.08,2172.47,2053.64,1080.94,418.05,1335.95,118.21,5027.37,3385.99,12492.15,362.72,5912.38,869.73,2502.01,85.68,0,0,165.1,58.1,124.23,43.77,102.21,27.07,149.72,20.21,4.48,0.51,86.23,11.05,61.11,8.74,0.33,0.17,13.9,2.38,0,0,1.8,4.56,18.52,24.58,11.3,6.97,12.71,5.03,62930.64,3602.55,3405.5,2042.4,789.89,2858.05,252.89,11519.55,7758.53,31191.71,905.69,7122.08,1047.69,3500.83,119.88,0,0,294.73,103.72,181.57,63.97,146.86,38.9,214.07,28.89,5.7,0.65,107.94,13.83,76.06,10.88,0.43,0.22,16.44,2.82,0,0,2.4,6.08,20.68,27.44,12.17,7.51,14.42,5.7
IAEA-452,15.3,26/04/2024 10:00:57,-4.919,15.1,1148913,594513,971770.66,444.14,2080.76,800.8,384.2,1247.79,112.29,4646.93,3125.22,12156.16,353.22,6013.44,884.21,2174.46,82.1,4.96,18.27,164.35,57.22,109.86,40.54,67.95,25.47,178.35,23.16,4.34,0.5,101.27,14.92,46.89,6.93,0.29,0.17,13.96,2.35,0,0,4.5,4.5,23.43,24.24,12.71,6.86,12.77,4.95,57288.67,736.51,3450.47,1513.08,725.93,2669.44,240.24,10647.81,7161.02,30352.75,881.96,7243.81,1065.12,3042.52,114.88,8.28,30.49,293.39,102.14,160.57,59.26,97.63,36.6,255,33.11,5.52,0.63,126.77,18.67,58.36,8.63,0.38,0.22,16.5,2.78,0,0,6.01,6,26.16,27.07,13.69,7.39,14.48,5.62
IAEA-452,15.4,26/04/2024 10:00:57,-4.923,15.1,1151192,594283,969317.53,2082.87,2086.8,817.27,385.73,1450.94,124.21,4795.09,3226.59,12418.66,360.64,6031.69,887.07,2380.91,84.75,0,0,127.15,57.53,117.22,42.28,81.4,26.15,197.75,25.11,4.73,0.51,67.57,7.18,51.03,7.52,0.44,0.17,12.77,2.26,0,0,4.59,4.54,17.09,24.59,9.45,6.92,13.83,4.92,61713.82,3453.97,3460.48,1544.21,728.81,3104.05,265.73,10987.3,7393.29,31008.21,900.48,7265.8,1068.57,3331.39,118.58,0,0,226.99,102.71,171.32,61.8,116.96,37.58,282.74,35.9,6.03,0.65,84.58,8.99,63.51,9.36,0.58,0.22,15.11,2.67,0,0,6.12,6.05,19.09,27.45,10.18,7.45,15.69,5.58
IAEA-452,15.5,26/04/2024 10:00:57,-4.901,15.1,1152577,594118,969848.7,974.62,2037.47,695.61,365.17,1685.26,136.03,4833.53,3253.12,12545.09,364.05,6033.6,887.28,2592.35,86.32,10.24,18.45,155.22,57.55,132.02,45.39,72.67,25.87,221.78,27.41,5.02,0.53,72.73,8.16,47.51,7.08,0.18,0.17,14.1,2.37,0.42,3.63,2.58,4.56,26.03,24.45,15.16,7.13,15.56,5.05,60979.66,1616.19,3378.69,1314.33,689.98,3605.34,291.02,11075.38,7454.08,31323.89,908.99,7268.11,1068.83,3627.23,120.78,17.08,30.79,277.1,102.74,192.96,66.34,104.42,37.17,317.09,39.19,6.39,0.68,91.04,10.21,59.14,8.81,0.24,0.23,16.67,2.8,0.57,4.91,3.44,6.08,29.06,27.3,16.33,7.68,17.65,5.73
15.61,15.6,26/04/2024 10:00:57*,-4.826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.71,15.7,26/04/2024 10:00:57*,-4.846, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.81,15.8,26/04/2024 10:00:57*,-4.83, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.91,15.9,26/04/2024 10:00:57*,-4.746, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.01,16,26/04/2024 10:00:57*,-4.719, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.11,16.1,26/04/2024 10:00:57*,-4.708, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.21,16.2,26/04/2024 10:00:57*,-4.596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.31,16.3,26/04/2024 10:00:57*,-4.651, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.41,16.4,26/04/2024 10:00:57*,-4.675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.51,16.5,26/04/2024 10:00:57*,-4.624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.61,16.6,26/04/2024 10:00:57*,-4.566, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.71,16.7,26/04/2024 10:00:57*,-2.604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.81,16.8,26/04/2024 10:00:57*,-3.039, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.91,16.9,26/04/2024 10:00:57*,-3.487, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.01,17,26/04/2024 10:00:57*,-4.361, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.11,17.1,26/04/2024 10:00:57*,-5.061, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.21,17.2,26/04/2024 10:00:57*,-4.989, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.31,17.3,26/04/2024 10:00:57*,-4.833, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.41,17.4,26/04/2024 10:00:57*,-4.922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.51,17.5,26/04/2024 10:00:57*,-4.602, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.61,17.6,26/04/2024 10:00:57*,-4.388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.71,17.7,26/04/2024 10:00:57*,-4.288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.8,17.8,26/04/2024 10:00:57*,-4.017, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17.9,17.9,26/04/2024 10:00:57*,-4.305, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,18,26/04/2024 10:00:57*,-4.534, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.1,18.1,26/04/2024 10:00:57*,-4.642, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.2,18.2,26/04/2024 10:00:57*,-4.89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3,18.3,26/04/2024 10:00:57*,-4.901, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.4,18.4,26/04/2024 10:00:57*,-4.65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.5,18.5,26/04/2024 10:02:09*,-3.071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.6,18.6,26/04/2024 10:02:09*,-5.138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.7,18.7,26/04/2024 10:02:09*,-5.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.8,18.8,26/04/2024 10:02:09*,-5.448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.9,18.9,26/04/2024 10:02:09*,-5.351, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,19,26/04/2024 10:02:09*,-5.28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
IAEA-158A,19.1,26/04/2024 10:02:09,-5.245,15.2,1121989,588167,850757.88,2710.23,2078.97,23204.99,3700.02,76124.51,2582.68,106.89,87.34,1017.8,59.31,6630.47,978.81,27720.71,326.79,1435.12,152.43,389.31,97.3,209.38,73.8,196.27,37.29,9097.46,850.41,8.13,1.03,76.79,5.56,24.94,5.08,0.14,0.34,143.12,10.35,57.02,8.23,0,0,0,0,46.28,14.79,42.59,10.47,277922.08,4494.31,3447.51,43844.96,6991.04,162855.82,5525.21,244.91,200.12,2541.34,148.1,7987.09,1179.08,38786.98,457.24,2394.49,254.32,694.99,173.7,306.01,107.87,282,53.58,13007.04,1215.86,10.34,1.31,96.12,6.96,31.05,6.32,0.19,0.45,169.25,12.23,77.02,11.11,0,0,0,0,49.85,15.94,48.32,11.88
IAEA-158A,19.2,26/04/2024 10:02:09,-5.165,15.2,1130400,584800,841362.34,2377.05,2062.44,24296.93,3869.28,81189.13,2746.2,341.02,211.11,914.44,60.65,7356.69,1083.81,29873.25,345.92,1414.97,152.2,392.18,100.28,166.56,66.32,191.44,36.73,9702.35,908.11,8.32,1.07,59.12,3.63,22.43,5.18,0.51,0.34,164.83,11.36,68.83,8.64,0,0,20.33,42.3,32.56,13.96,44.72,10.51,295227.05,3941.8,3420.09,45908.14,7310.86,173690.74,5875.05,781.41,483.73,2283.28,151.45,8861.91,1305.56,41798.83,484.01,2360.86,253.95,700.12,179.01,243.44,96.94,275.07,52.77,13871.87,1298.37,10.59,1.37,74.01,4.55,27.92,6.45,0.67,0.45,194.92,13.43,92.98,11.68,0,0,22.7,47.23,35.08,15.04,50.73,11.93
IAEA-158A,19.3,26/04/2024 10:02:09,-5.128,15.2,1135146,584746,840927.52,1733.58,2103.81,24731.6,3937.09,81067.59,2742.49,268.39,172.24,906.83,60.77,7602.59,1119.35,30002.52,347.31,1420.75,153.15,398.69,101.01,222.43,77.68,240.31,44.76,10084.49,945.35,7.46,1.03,45.29,2.48,25.46,5.26,0,0,153.23,11.01,69.14,8.74,0,0,10.04,42.52,41.85,15.55,40.24,10.97,295697.28,2874.76,3488.69,46729.44,7438.98,173430.73,5867.1,614.98,394.66,2264.27,151.73,9158.11,1348.38,41979.7,485.96,2370.5,255.53,711.74,180.33,325.09,113.54,345.29,64.31,14418.23,1351.61,9.49,1.31,56.7,3.1,31.69,6.54,0,0,181.21,13.02,93.4,11.81,0,0,11.21,47.48,45.08,16.75,45.65,12.45
IAEA-158A,19.4,26/04/2024 10:02:09,-5.108,15.2,1135135,585477,838882.45,1842.03,2174.21,25302.29,4026.43,82888.07,2801.35,109.54,89.27,885.31,61.68,7546.76,1111.26,30231.54,349.55,1323.5,147.08,380.8,101.21,180.41,69.26,111.5,22.92,9873.5,924.6,8.76,1.08,80.34,5.79,24.82,5.03,0.54,0.35,164.66,11.52,81.53,8.93,0,0,9.33,42.72,42.46,14.46,29.85,10.8,300006.93,3054.59,3605.44,47807.73,7607.79,177325.34,5993.02,251.01,204.55,2210.53,154.01,9090.86,1338.63,42300.15,489.09,2208.25,245.4,679.8,180.68,263.68,101.23,160.21,32.93,14116.58,1321.94,11.14,1.37,100.56,7.24,30.89,6.27,0.72,0.46,194.73,13.62,110.14,12.06,0,0,10.42,47.7,45.74,15.58,33.87,12.25
IAEA-158A,19.5,26/04/2024 10:02:09,-5.093,15.2,1134774,586250,837085.38,1151.86,2156.46,25334.5,4031.93,84889.81,2865.91,51.72,93.38,1031.66,61.56,7642.46,1125.43,29872.85,348.05,1408.88,153.12,433.79,102.6,169.26,67.34,106.83,22.09,10304.99,966.62,8.44,1.09,145.85,15.84,44.04,7.65,0,0,153.31,11.11,72.21,9.06,0,0,4.29,42.95,46.59,16.25,41.29,11.31,303973.55,1910.09,3576,47868.59,7618.19,181607.72,6131.15,118.51,213.98,2575.96,153.71,9206.14,1355.7,41798.28,487,2350.71,255.49,774.4,183.16,247.38,98.42,153.5,31.74,14733.49,1382.02,10.74,1.39,182.58,19.83,54.82,9.52,0,0,181.31,13.13,97.53,12.23,0,0,4.79,47.96,50.19,17.5,46.84,12.84
IAEA-158A,19.6,26/04/2024 10:02:09,-5.015,15.2,1135347,585339,836707.34,2466.73,2190.99,24820.2,3952.1,83932.83,2835.17,307.99,193.73,882.13,62.09,7961.45,1171.39,30156.62,350.27,1344.42,148.86,402.17,102.3,177.56,69,107.66,22.27,10299.01,965.98,8.43,1.08,42.95,2.3,56.31,9.36,0.41,0.36,164.01,11.46,75.74,8.92,0.15,9.72,7.5,43.05,41.74,15.25,36.66,10.88,303868.59,4090.52,3633.26,46896.85,7467.35,179560.43,6065.37,705.72,443.9,2202.6,155.04,9590.39,1411.06,42195.32,490.11,2243.16,248.37,717.94,182.63,259.52,100.85,154.69,32,14724.95,1381.1,10.72,1.37,53.77,2.88,70.09,11.65,0.54,0.48,193.96,13.56,102.3,12.05,0.2,12.96,8.37,48.06,44.96,16.43,41.58,12.35
IAEA-158A,19.7,26/04/2024 10:02:09,-4.983,15.2,1129316,586371,839530.77,2290.84,2141.96,24969.72,3974.85,82204.08,2779.59,106.74,87.84,810.36,61.52,7487.43,1102.62,30221.29,348.76,1389.53,150.94,396.7,100.74,210.81,75.28,88.89,18.68,9813.84,918.77,8.01,1.06,135.81,14.1,24.05,5.24,0,0,159.6,11.3,57.76,8.65,0,0,4.64,42.45,49.17,15.92,39.96,11.05,298487.52,3798.85,3551.95,47179.35,7510.34,175862.05,5946.47,244.58,201.27,2023.4,153.62,9019.4,1328.22,42285.81,487.98,2318.43,251.83,708.18,179.85,308.1,110.02,127.72,26.84,14031.27,1313.6,10.2,1.35,170,17.65,29.94,6.53,0,0,188.75,13.36,78.01,11.68,0,0,5.18,47.4,52.97,17.15,45.33,12.54
IAEA-158A,19.8,26/04/2024 10:02:09,-4.931,15.3,1124614,584056,850842.19,894.66,2163.52,23298.9,3716.03,76382.31,2590.55,305.42,190.83,873.92,60.01,6989.33,1030.02,28560.54,332.62,1223.68,138.15,413.14,98.11,193.03,70.4,66.38,14.27,9550.12,894.39,7.57,1.01,64.68,4.22,35.8,6.44,0.18,0.35,148.88,10.63,67.21,8.45,0,0,5.11,40.98,43.68,14.9,33.26,10.47,277480.44,1483.59,3587.71,44022.4,7021.31,163407.34,5542.06,699.83,437.26,2182.1,149.84,8419.38,1240.76,39962.07,465.41,2041.7,230.49,737.53,175.15,282.12,102.9,95.38,20.5,13654.23,1278.76,9.63,1.28,80.97,5.28,44.56,8.02,0.24,0.46,176.06,12.58,90.79,11.41,0,0,5.71,45.76,47.05,16.05,37.73,11.87
IAEA-158A,19.9,26/04/2024 10:02:09,-4.958,15.3,1123063,584361,849068.5,1948.89,2074.77,24120.6,3841.9,76297.13,2588.5,324.91,201.83,848.79,60.19,7205.86,1061.57,28188.3,330.75,1258.43,140.52,378.5,97.49,171.62,66.14,179.79,34.49,9540.23,893.4,8.08,1.03,138.96,15.07,26.15,5.14,0,0,156.66,10.98,57.86,8.37,0,0,0,0,45.97,15.51,34.8,10.48,280510.95,3231.79,3440.55,45574.97,7259.12,163225.12,5537.67,744.49,462.46,2119.34,150.28,8680.21,1278.77,39441.24,462.79,2099.68,234.46,675.69,174.04,250.84,96.67,258.32,49.56,13640.08,1277.33,10.28,1.31,173.94,18.87,32.54,6.39,0,0,185.27,12.99,78.16,11.3,0,0,0,0,49.52,16.71,39.48,11.89
20,20,26/04/2024 10:02:09*,-4.949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.1,20.1,26/04/2024 10:02:09*,-4.931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.2,20.2,26/04/2024 10:02:09*,-4.908, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.3,20.3,26/04/2024 10:02:09*,-4.854, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.4,20.4,26/04/2024 10:02:09*,-4.835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.5,20.5,26/04/2024 10:02:09*,-4.811, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.6,20.6,26/04/2024 10:02:09*,-4.803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.7,20.7,26/04/2024 10:02:09*,-4.678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.8,20.8,26/04/2024 10:02:09*,-4.627, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20.9,20.9,26/04/2024 10:02:09*,-4.62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,21,26/04/2024 10:02:09*,-4.542, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.1,21.1,26/04/2024 10:02:09*,-4.688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.2,21.2,26/04/2024 10:02:09*,-4.637, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.3,21.3,26/04/2024 10:02:09*,-4.188, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.4,21.4,26/04/2024 10:02:09*,-4.374, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.5,21.5,26/04/2024 10:02:09*,-4.228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.6,21.6,26/04/2024 10:02:09*,-4.406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.7,21.7,26/04/2024 10:02:09*,-4.171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21.8,21.8,26/04/2024 10:02:09*,-4.366, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
